ind_age_mar_stat_id	pid	agemaritalstatus
19057	18002	isdead
19058	18003	isdead
19059	18004	isdead
19060	18005	isdead
19061	18006	isdead
19062	18007	isdead
19063	18008	isdead
19064	18009	isdead
19065	18010	isdead
19066	18011	isdead
19067	18012	isdead
19068	18013	isdead
19069	18014	isdead
19070	18015	isdead
19071	18016	isdead
19072	18017	isdead
19073	18018	isdead
19074	18019	isdead
19075	18020	isdead
19076	18021	isdead
19077	18022	isdead
19078	18023	isdead
19079	18024	isdead
19080	18025	isdead
19081	18026	isdead
19082	18027	isdead
19083	18028	isdead
19084	18029	isdead
19085	18030	isdead
19086	18031	isdead
19087	18032	isdead
19088	18033	isdead
19089	18034	isdead
19090	18035	isdead
19091	18036	isdead
19092	18037	isdead
19093	18038	isdead
19094	18039	isdead
19095	18040	isdead
19096	18041	isdead
19097	18042	isdead
19098	18043	isdead
19099	18044	isdead
19100	18045	isdead
19101	18046	isdead
19102	18047	isdead
19103	18048	isdead
19104	18049	isdead
19105	18050	isdead
19106	18051	isdead
19107	18052	isdead
19108	18053	isdead
19109	18054	isdead
19110	18055	isdead
19111	18056	isdead
19112	18057	isdead
19113	18058	isdead
19114	18059	isdead
19115	18060	isdead
19116	18061	isdead
19117	18062	isdead
19118	18063	isdead
19119	18064	isdead
19120	18065	isdead
19121	18066	isdead
19122	18067	isdead
19123	18068	isdead
19124	18069	isdead
19125	18070	isdead
19126	18071	isdead
19127	18072	isdead
19128	18073	isdead
19129	18074	isdead
19130	18075	isdead
19131	18076	isdead
19132	18077	isdead
19133	18078	isdead
19134	18079	isdead
19135	18080	isdead
19136	18081	isdead
19137	18082	isdead
19138	18083	isdead
19139	18084	isdead
19140	18085	isdead
19141	18086	isdead
19142	18087	isdead
19143	18088	isdead
19144	18089	isdead
19145	18090	isdead
19146	18091	isdead
19147	18092	isdead
19148	18093	isdead
19149	18094	isdead
19150	18095	isdead
19151	18096	isdead
19152	18097	isdead
19153	18098	isdead
19154	18099	isdead
19155	18100	isdead
19156	18101	isdead
19157	18102	isdead
19158	18103	isdead
19159	18104	isdead
19160	18105	isdead
19161	18106	isdead
19162	18107	isdead
19163	18108	isdead
19164	18109	isdead
19165	18110	isdead
19166	18111	isdead
19167	18112	isdead
19168	18113	isdead
19169	18114	isdead
19170	18115	isdead
19171	18116	isdead
19172	18117	isdead
19173	18118	isdead
19174	18119	isdead
19175	18120	isdead
19176	18121	isdead
19177	18122	isdead
19178	18123	isdead
19179	18124	isdead
19180	18125	isdead
19181	18126	isdead
19182	18127	isdead
19183	18128	isdead
19184	18129	isdead
19185	18130	isdead
19186	18131	isdead
19187	18132	isdead
19188	18133	isdead
19189	18134	isdead
19190	18135	isdead
19191	18136	isdead
19192	18137	isdead
19193	18138	isdead
19194	18139	isdead
19195	18140	isdead
19196	18141	isdead
19197	18142	isdead
19198	18143	isdead
19199	18144	isdead
19200	18145	isdead
19201	18146	isdead
19202	18147	isdead
19203	18148	isdead
19204	18149	isdead
19205	18150	isdead
19206	18151	isdead
19207	18152	isdead
19208	18153	isdead
19209	18154	isdead
19210	18155	isdead
19211	18156	isdead
19212	18157	isdead
19213	18158	isdead
19214	18159	isdead
19215	18160	isdead
19216	18161	isdead
19217	18162	isdead
19218	18163	isdead
19219	18164	isdead
19220	18165	isdead
19221	18166	isdead
19222	18167	isdead
19223	18168	isdead
19224	18169	isdead
19225	18170	isdead
19226	18171	isdead
19227	18172	isdead
19228	18173	isdead
19229	18174	isdead
19230	18175	isdead
19231	18176	isdead
19232	18177	isdead
19233	18178	isdead
19234	18179	isdead
19235	18180	isdead
19236	18181	isdead
19237	18182	isdead
19238	18183	isdead
19239	18184	isdead
19240	18185	isdead
19241	18186	isdead
19242	18187	isdead
19243	18188	isdead
19244	18189	isdead
19245	18190	isdead
19246	18191	isdead
19247	18192	isdead
19248	18193	isdead
19249	18194	isdead
19250	18195	isdead
19251	18196	isdead
19252	18197	isdead
19253	18198	isdead
19254	18199	isdead
19255	18200	isdead
19256	18201	isdead
19257	18202	isdead
19258	18203	isdead
19259	18204	isdead
19260	18205	isdead
19261	18206	isdead
19262	18207	isdead
19263	18208	isdead
19264	18209	isdead
19265	18210	isdead
19266	18211	isdead
19267	18212	isdead
19268	18213	isdead
19269	18214	isdead
19270	18215	isdead
19271	18216	isdead
19272	18217	isdead
19273	18218	isdead
19274	18219	isdead
19275	18220	isdead
19276	18221	isdead
19277	18222	isdead
19278	18223	isdead
19279	18224	isdead
19280	18225	isdead
19281	18226	isdead
19282	18227	isdead
19283	18228	isdead
19284	18229	isdead
19285	18230	isdead
19286	18231	isdead
19287	18232	isdead
19288	18233	isdead
19289	18234	isdead
19290	18235	isdead
19291	18236	isdead
19292	18237	isdead
19293	18238	isdead
19294	18239	isdead
19295	18240	isdead
19296	18241	isdead
19297	18242	isdead
19298	18243	isdead
19299	18244	isdead
19300	18245	isdead
19301	18246	isdead
19302	18247	isdead
19303	18248	isdead
19304	18249	isdead
19305	18250	isdead
19306	18251	isdead
19307	18252	isdead
19308	18253	isdead
19309	18254	isdead
19310	18255	isdead
19311	18256	isdead
19312	18257	isdead
19313	18258	isdead
19314	18259	isdead
19315	18260	isdead
19316	18261	isdead
19317	18262	isdead
19318	18263	isdead
19319	18264	isdead
19320	18265	isdead
19321	18266	isdead
19322	18267	isdead
19323	18268	isdead
19324	18269	isdead
19325	18270	isdead
19326	18271	isdead
19327	18272	isdead
19328	18273	isdead
19329	18274	isdead
19330	18275	isdead
19331	18276	isdead
19332	18277	isdead
19333	18278	isdead
19334	18279	isdead
19335	18280	isdead
19336	18281	isdead
19337	18282	isdead
19338	18283	isdead
19339	18284	isdead
19340	18285	isdead
19341	18286	isdead
19342	18287	isdead
19343	18288	isdead
19344	18289	isdead
19345	18290	isdead
19346	18291	isdead
19347	18292	isdead
19348	18293	isdead
19349	18294	isdead
19350	18295	isdead
19351	18296	isdead
19352	18297	isdead
19353	18298	isdead
19354	18299	isdead
19355	18300	isdead
19356	18301	isdead
19357	18302	isdead
19358	18303	isdead
19359	18304	isdead
19360	18305	isdead
19361	18306	isdead
19362	18307	isdead
19363	18308	isdead
19364	18309	isdead
19365	18310	isdead
19366	18311	isdead
19367	18312	isdead
19368	18313	isdead
19369	18314	isdead
19370	21438	isdead
19371	21439	isdead
19372	21440	isdead
19373	21441	isdead
19374	21442	isdead
19375	21443	isdead
19376	21444	isdead
19377	21445	isdead
19378	21446	isdead
19379	21447	isdead
19380	21448	isdead
19381	21449	isdead
19382	21450	isdead
19383	21451	isdead
19384	21452	isdead
19385	21453	isdead
19386	21454	isdead
19387	21455	isdead
19388	21456	isdead
19389	21457	isdead
19390	21458	isdead
19391	21459	isdead
19392	21464	isdead
19393	21465	isdead
19394	21466	isdead
19395	21467	isdead
19396	21468	isdead
19397	21469	isdead
19398	21470	isdead
19399	21471	isdead
19400	21472	isdead
19401	21473	isdead
19402	21474	isdead
19403	21475	isdead
19404	21476	isdead
19405	21477	isdead
19406	21478	isdead
19407	21479	isdead
19408	21480	isdead
19409	21481	isdead
19410	21482	isdead
19411	21483	isdead
19412	21484	isdead
19413	21485	isdead
19414	21486	isdead
19415	21487	isdead
19416	21488	isdead
19417	21489	isdead
19418	21490	isdead
19419	21491	isdead
19420	21492	isdead
19421	21493	isdead
19422	21494	isdead
19423	21495	isdead
19424	21496	isdead
19425	21497	isdead
19426	21498	isdead
19427	21499	isdead
19428	21500	isdead
19429	21501	isdead
19430	21502	isdead
19431	21503	isdead
19432	21504	isdead
19433	21505	isdead
19434	21506	isdead
19435	21507	isdead
19436	21508	isdead
19437	21509	isdead
19438	21510	isdead
19439	21511	isdead
19440	21512	isdead
19441	21513	isdead
19442	21514	isdead
19443	21515	isdead
19444	21516	isdead
19445	21517	isdead
19446	21518	isdead
19447	21519	isdead
19448	21520	isdead
19449	21521	isdead
19450	21522	isdead
19451	21523	isdead
19452	21524	isdead
19453	21525	isdead
19454	21526	isdead
19455	21527	isdead
19456	21528	isdead
19457	21529	isdead
19458	21530	isdead
19459	21531	isdead
19460	21532	isdead
19461	21533	isdead
19462	21534	isdead
19463	21535	isdead
19464	21536	isdead
19465	21537	isdead
19466	21538	isdead
19467	21539	isdead
19468	21540	isdead
19469	21541	isdead
19470	21542	isdead
19471	21543	isdead
19472	21544	isdead
19473	21545	isdead
19474	21546	isdead
19475	21547	isdead
19476	21548	isdead
19477	21549	isdead
19478	21550	isdead
19479	21551	isdead
19480	21552	isdead
19481	21553	isdead
19482	21554	isdead
19483	21555	isdead
19484	21556	isdead
19485	21557	isdead
19486	21558	isdead
19487	21559	isdead
19488	21560	isdead
19489	21561	isdead
19490	21562	isdead
19491	21563	isdead
19492	21564	isdead
19493	21565	isdead
19494	21566	isdead
19495	21567	isdead
19496	21568	isdead
19497	21569	isdead
19498	21570	isdead
19499	21571	isdead
19500	21572	isdead
19501	21573	isdead
19502	21574	isdead
19503	21575	isdead
19504	21576	isdead
19505	21577	isdead
19506	21578	isdead
19507	21579	isdead
19508	21580	isdead
19509	21581	isdead
19510	21582	isdead
19511	21583	isdead
19512	21584	isdead
19513	21585	isdead
19514	21586	isdead
19515	21587	isdead
19516	21588	isdead
19517	21589	isdead
19518	21590	isdead
19519	21591	isdead
19520	21592	isdead
19521	21593	isdead
19522	21594	isdead
19523	21595	isdead
19524	21596	isdead
19525	21597	isdead
19526	21598	isdead
19527	21599	isdead
19528	21600	isdead
19529	21601	isdead
19530	21602	isdead
19531	21603	isdead
19532	21604	isdead
19533	21605	isdead
19534	21606	isdead
19535	21607	isdead
19536	21608	isdead
19537	21609	isdead
19538	21610	isdead
19539	21611	isdead
19540	21612	isdead
19541	21613	isdead
19542	21614	isdead
19543	21615	isdead
19544	21616	isdead
19545	21617	isdead
19546	21618	isdead
19547	21619	isdead
19548	21620	isdead
19549	21621	isdead
19550	21622	isdead
19551	21623	isdead
19552	21624	isdead
19553	21625	isdead
19554	21626	isdead
19555	21627	isdead
19556	21628	isdead
19557	21629	isdead
19558	21630	isdead
19559	21631	isdead
19560	21632	isdead
19561	21633	isdead
19562	21634	isdead
19563	21635	isdead
19564	21636	isdead
19565	21637	isdead
19566	21638	isdead
19567	21639	isdead
19568	21640	isdead
19569	21641	isdead
19570	21642	isdead
19571	21643	isdead
19572	21644	isdead
19573	21645	isdead
19574	21646	isdead
19575	21647	isdead
19576	21648	isdead
19577	21649	isdead
19578	21650	isdead
19579	21651	isdead
19580	21652	isdead
19581	21653	isdead
19582	21654	isdead
19583	21655	isdead
19584	21656	isdead
19585	21657	isdead
19586	21658	isdead
19587	21659	isdead
19588	21660	isdead
19589	21661	isdead
19590	21662	isdead
19591	21663	isdead
19592	21664	isdead
19593	21665	isdead
19594	21666	isdead
19595	21667	isdead
19596	21668	isdead
19597	21669	isdead
19598	21670	isdead
19599	21671	isdead
19600	21672	isdead
19601	21673	isdead
19602	21674	isdead
19603	21675	isdead
19604	21676	isdead
19605	21677	isdead
19606	21678	isdead
19607	21679	isdead
19608	21680	isdead
19609	21681	isdead
19610	21682	isdead
19611	21683	isdead
19612	21684	isdead
19613	21685	isdead
19614	21686	isdead
19615	21687	isdead
19616	21688	isdead
19617	21689	isdead
19618	21690	isdead
19619	21691	isdead
19620	21692	isdead
19621	21693	isdead
19622	21694	isdead
19623	21695	isdead
19624	21696	isdead
19625	21697	isdead
19626	21698	isdead
19627	21699	isdead
19628	21700	isdead
19629	21701	isdead
19630	21702	isdead
19631	21703	isdead
19632	21704	isdead
19633	21705	isdead
19634	21706	isdead
19635	21707	isdead
19636	21708	isdead
19637	21709	isdead
19638	21710	isdead
19639	21711	isdead
19640	21712	isdead
19641	21713	isdead
19642	21714	isdead
19643	21715	isdead
19644	21716	isdead
19645	21717	isdead
19646	21718	isdead
19647	21719	isdead
19648	21720	isdead
19649	21721	isdead
19650	21722	isdead
19651	21723	isdead
19652	21724	isdead
19653	21725	isdead
19654	21726	isdead
19655	21727	isdead
19656	21728	isdead
19657	21729	isdead
19658	21730	isdead
19659	21731	isdead
19660	21732	isdead
19661	21733	isdead
19662	21734	isdead
19663	21735	isdead
19664	21736	isdead
19665	21737	isdead
19666	21738	isdead
19667	21739	isdead
19668	21740	isdead
19669	21741	isdead
19670	21742	isdead
19671	21743	isdead
19672	21744	isdead
19673	21745	isdead
19674	21746	isdead
19675	21747	isdead
19676	21748	isdead
19677	21749	isdead
19678	21750	isdead
19679	21751	isdead
19680	21752	isdead
19681	21753	isdead
19682	21754	isdead
19683	21755	isdead
19684	21756	isdead
19685	21757	isdead
19686	21758	isdead
19687	21759	isdead
19688	21760	isdead
19689	21761	isdead
19690	21762	isdead
19691	21763	isdead
19692	21764	isdead
19693	21765	isdead
19694	21766	isdead
19695	21767	isdead
19696	21768	isdead
19697	21769	isdead
19698	21770	isdead
19699	21771	isdead
19700	21772	isdead
19701	21773	isdead
19702	21774	isdead
19703	21775	isdead
19704	21776	isdead
19705	21777	isdead
19706	21778	isdead
19707	21779	isdead
19708	21780	isdead
19709	21781	isdead
19710	21782	isdead
19711	21783	isdead
19712	21784	isdead
19713	21785	isdead
19714	21786	isdead
19715	21787	isdead
19716	21788	isdead
19717	21789	isdead
19718	21790	isdead
19719	21791	isdead
19720	21792	isdead
19721	21793	isdead
19722	21794	isdead
19723	21795	isdead
19724	21796	isdead
19725	21797	isdead
19726	21798	isdead
19727	21799	isdead
19728	21800	isdead
19729	21801	isdead
19730	21802	isdead
19731	21803	isdead
19732	21804	isdead
19733	21805	isdead
19734	21806	isdead
19735	21807	isdead
19736	21808	isdead
19737	21809	isdead
19738	21810	isdead
19739	21811	isdead
19740	21812	isdead
19741	21813	isdead
19742	21814	isdead
19743	21815	isdead
19744	21816	isdead
19745	21817	isdead
19746	21818	isdead
19747	21819	isdead
19748	21820	isdead
19749	21821	isdead
19750	21822	isdead
19751	21823	isdead
19752	21824	isdead
19753	21825	isdead
19754	21826	isdead
19755	21827	isdead
19756	21828	isdead
19757	21829	isdead
19758	21830	isdead
19759	21831	isdead
19760	21832	isdead
19761	21833	isdead
19762	21834	isdead
19763	21835	isdead
19764	21836	isdead
19765	21837	isdead
19766	21838	isdead
19767	21839	isdead
19768	21840	isdead
19769	21841	isdead
19770	21842	isdead
19771	21843	isdead
19772	21844	isdead
19773	21845	isdead
19774	21846	isdead
19775	21847	isdead
19776	21848	isdead
19777	21849	isdead
19778	21850	isdead
19779	21851	isdead
19780	21852	isdead
19781	21853	isdead
19782	21854	isdead
19783	21855	isdead
19784	21856	isdead
19785	21857	isdead
19786	21858	isdead
19787	21859	isdead
19788	21860	isdead
19789	21861	isdead
19790	21862	isdead
19791	21863	isdead
19792	21864	isdead
19793	21865	isdead
19794	21866	isdead
19795	21867	isdead
19796	21868	isdead
19797	21869	isdead
19798	21870	isdead
19799	21871	isdead
19800	21872	isdead
19801	21873	isdead
19802	21874	isdead
19803	21875	isdead
19804	21876	isdead
19805	21877	isdead
19806	21878	isdead
19807	21879	isdead
19808	21880	isdead
19809	21881	isdead
19810	21882	isdead
19811	21883	isdead
19812	21884	isdead
19813	21885	isdead
19814	21886	isdead
19815	21887	isdead
19816	21888	isdead
19817	21889	isdead
19818	21890	isdead
19819	21891	isdead
19820	21892	isdead
19821	21893	isdead
19822	21894	isdead
19823	21895	isdead
19824	21896	isdead
19825	21897	isdead
19826	21898	isdead
19827	21899	isdead
19828	21900	isdead
19829	21901	isdead
19830	21902	isdead
19831	21903	isdead
19832	21904	isdead
19833	21905	isdead
19834	21906	isdead
19835	21907	isdead
19836	21908	isdead
19837	21909	isdead
19838	21910	isdead
19839	21911	isdead
19840	21912	isdead
19841	21913	isdead
19842	21914	isdead
19843	21915	isdead
19844	21916	isdead
19845	21917	isdead
19846	21918	isdead
19847	21919	isdead
19848	21920	isdead
19849	21921	isdead
19850	21922	isdead
19851	21923	isdead
19852	21924	isdead
19853	21925	isdead
19854	21926	isdead
19855	21927	isdead
19856	21928	isdead
19857	21929	isdead
19858	21930	isdead
19859	21931	isdead
19860	21932	isdead
19861	21933	isdead
19862	21934	isdead
19863	21935	isdead
19864	21936	isdead
19865	21937	isdead
19866	21938	isdead
19867	21939	isdead
19868	21940	isdead
19869	21941	isdead
19870	21942	isdead
19871	21943	isdead
19872	21944	isdead
19873	21945	isdead
19874	21946	isdead
19875	21947	isdead
19876	21948	isdead
19877	21949	isdead
19878	21950	isdead
19879	21951	isdead
19880	21952	isdead
19881	21953	isdead
19882	21954	isdead
19883	21955	isdead
19884	21956	isdead
19885	21957	isdead
19886	21958	isdead
19887	21959	isdead
19888	21960	isdead
19889	21961	isdead
19890	21962	isdead
19891	21963	isdead
19892	21964	isdead
19893	21965	isdead
19894	21966	isdead
19895	21967	isdead
19896	21968	isdead
19897	21969	isdead
19898	21970	isdead
19899	21971	isdead
19900	21972	isdead
19901	21973	isdead
19902	21974	isdead
19903	21975	isdead
19904	21976	isdead
19905	21977	isdead
19906	21978	isdead
19907	21979	isdead
19908	21980	isdead
19909	21981	isdead
19910	21982	isdead
19911	21983	isdead
19912	21984	isdead
19913	21985	isdead
19914	21986	isdead
19915	21987	isdead
19916	21988	isdead
19917	21989	isdead
19918	21990	isdead
19919	21991	isdead
19920	21992	isdead
19921	21993	isdead
19922	21994	isdead
19923	21995	isdead
19924	21996	isdead
19925	21997	isdead
19926	21998	isdead
19927	21999	isdead
19928	22000	isdead
19929	22001	isdead
19930	22002	isdead
19931	22003	isdead
19932	22004	isdead
19933	22005	isdead
19934	22006	isdead
19935	22007	isdead
19936	22008	isdead
19937	22009	isdead
19938	22010	isdead
19939	22011	isdead
19940	22012	isdead
19941	22013	isdead
19942	22014	isdead
19943	22015	isdead
19944	22016	isdead
19945	22017	isdead
19946	22018	isdead
19947	22019	isdead
19948	22020	isdead
19949	22021	isdead
19950	22022	isdead
19951	22023	isdead
19952	22024	isdead
19953	22025	isdead
19954	22026	isdead
19955	22027	isdead
19956	22028	isdead
19957	22029	isdead
19958	22030	isdead
19959	22031	isdead
19960	22032	isdead
19961	22033	isdead
19962	22034	isdead
19963	22035	isdead
19964	22036	isdead
19965	22037	isdead
19966	22038	isdead
19967	22039	isdead
19968	22040	isdead
19969	22041	isdead
19970	22042	isdead
19971	22043	isdead
19972	22044	isdead
19973	22045	isdead
19974	22046	isdead
19975	22047	isdead
19976	22048	isdead
19977	22049	isdead
19978	22050	isdead
19979	22051	isdead
19980	22052	isdead
19981	22053	isdead
19982	22054	isdead
19983	22055	isdead
19984	22056	isdead
19985	22057	isdead
19986	22058	isdead
19987	22059	isdead
19988	22060	isdead
19989	22061	isdead
19990	22062	isdead
19991	22063	isdead
19992	22064	isdead
19993	22065	isdead
19994	22066	isdead
19995	22067	isdead
19996	22068	isdead
19997	22069	isdead
19998	22070	isdead
