trw_id	struct_idx	sub_idx	county	phillimore	ten_in_chief	lord_86	demesne_86	holding	units	value_86	v_86_code	waste_86
211470	5712	1	CON	"4,26"	Canons of St Piran	Canons of St Piran	Y	2	geld	0.6	-	N
211500	5712	2	CON	"4,26"	Canons of St Piran	Odo <of Botelet>	N	1	geld		not separately valued	N
211530	5713	1	CON	"4,27"	Canons of St Buryan	Canons of St Buryan	Y	1	geld	0.5	-	N
211560	5714	2	CON	"4,28"	Canons of St Neot's	Canons of St Neot's	Y	0.08	geld	0.25	-	N
211590	5714	1	CON	"4,28"	Canons of St Neot's	Odo <of Botelet>	N	1.91	geld	0.25	-	N
211620	5715	1	CON	"4,29"	Canons of St Constantine's	Count of Mortain	N	0.5	geld	0.5	-	N
211680	5717	1	CON	"5,1,1"	Count of Mortain	Count of Mortain	Y	2	geld	16.91	-	N
211710	5718	1	CON	"5,1,2"	Count of Mortain	Count of Mortain	Y	12	geld	25.91	-	N
211740	5719	1	CON	"5,1,3"	Count of Mortain	Count of Mortain	Y	2	geld	35.91	-	N
211770	5720	1	CON	"5,1,4"	Count of Mortain	Count of Mortain	Y	2	geld	15.91	-	N
211800	5721	1	CON	"5,1,5"	Count of Mortain	Count of Mortain	Y	6	geld	15.91	-	N
211830	5722	1	CON	"5,1,6"	Count of Mortain	Count of Mortain	Y	3	geld	15.91	-	N
211860	5723	1	CON	"5,1,7"	Count of Mortain	Count of Mortain	Y	6	geld	25.91	-	N
211890	5724	1	CON	"5,1,8"	Count of Mortain	Count of Mortain	Y	1.5	geld	12.91	-	N
211920	5725	1	CON	"5,1,9"	Count of Mortain	Count of Mortain	Y	2	geld	9.91	-	N
211950	5726	1	CON	"5,1,10"	Count of Mortain	Count of Mortain	Y	2	geld	8	-	N
211980	5727	1	CON	"5,1,11"	Count of Mortain	Count of Mortain	Y	3	geld	20	-	N
212010	5728	1	CON	"5,1,12"	Count of Mortain	Count of Mortain	Y	3	geld	20	-	N
212040	5729	1	CON	"5,1,13"	Count of Mortain	Count of Mortain	Y	1	geld	15.91	-	N
212070	5730	1	CON	"5,1,14"	Count of Mortain	Count of Mortain	Y	0.25	geld	0.12	-	N
212100	5731	1	CON	"5,1,15"	Count of Mortain	Count of Mortain	Y	0.06	geld	0.05	-	N
212130	5732	1	CON	"5,1,16"	Count of Mortain	Count of Mortain	Y	0.25	geld	0.12	-	N
212160	5733	1	CON	"5,1,17"	Count of Mortain	Count of Mortain	Y	0.5	geld	0.25	-	N
212190	5734	1	CON	"5,1,18"	Count of Mortain	Count of Mortain	Y	0.25	geld	0.1	-	N
212220	5735	1	CON	"5,1,19"	Count of Mortain	Count of Mortain	Y	0.5	geld	0.15	-	N
212250	5736	1	CON	"5,1,20"	Count of Mortain	Count of Mortain	Y	0.5	geld	0.25	-	N
212280	5737	1	CON	"5,1,21"	Count of Mortain	Count of Mortain	Y	0.12	geld	0.1	-	N
212310	5738	1	CON	"5,1,22"	Count of Mortain	Count of Mortain	Y	1	geld	4	-	N
212370	5740	1	CON	"5,2,1"	Count of Mortain	Reginald {of Vautortes}	N	0.25	geld	1.25	-	N
212400	5741	1	CON	"5,2,2"	Count of Mortain	Reginald {of Vautortes}	N	0.5	geld	3	-	N
212430	5742	1	CON	"5,2,3"	Count of Mortain	Reginald {of Vautortes}	N	0.25	geld	0.4	-	N
212460	5743	1	CON	"5,2,4"	Count of Mortain	Reginald {of Vautortes}	N	0.25	geld	0.1	-	N
212490	5744	1	CON	"5,2,5"	Count of Mortain	Reginald {of Vautortes}	N	0.5	geld	0.5	-	N
212520	5745	1	CON	"5,2,6"	Count of Mortain	Reginald {of Vautortes}	N	0.5	geld	0.35	-	N
212550	5746	1	CON	"5,2,7"	Count of Mortain	Reginald {of Vautortes}	N	0.08	geld	0.15	-	N
212580	5747	1	CON	"5,2,8"	Count of Mortain	Reginald {of Vautortes}	N	0.08	geld		-	N
212610	5748	1	CON	"5,2,9"	Count of Mortain	Reginald {of Vautortes}	N	0.25	geld	0.1	-	N
212640	5749	1	CON	"5,2,10"	Count of Mortain	Reginald {of Vautortes}	N	0.25	geld	0.25	-	N
212670	5750	1	CON	"5,2,11"	Count of Mortain	Reginald {of Vautortes}	N	5	geld	8	-	N
212700	5751	1	CON	"5,2,12"	Count of Mortain	Reginald {of Vautortes}	N	2.5	geld	3	-	N
212730	5752	1	CON	"5,2,13"	Count of Mortain	Reginald {of Vautortes}	N	1	geld	1.5	-	N
212760	5753	1	CON	"5,2,14"	Count of Mortain	Reginald {of Vautortes}	N	1	geld	1	-	N
212790	5754	1	CON	"5,2,15"	Count of Mortain	Reginald {of Vautortes}	N	0.25	geld	0.5	-	N
212820	5755	1	CON	"5,2,16"	Count of Mortain	Reginald {of Vautortes}	N	0.25	geld	0.75	-	N
212850	5756	1	CON	"5,2,17"	Count of Mortain	Reginald {of Vautortes}	N	1	geld	1.5	-	N
212880	5757	1	CON	"5,2,18"	Count of Mortain	Reginald {of Vautortes}	N	0.5	geld	1	-	N
212910	5758	1	CON	"5,2,19"	Count of Mortain	Reginald {of Vautortes}	N	0.25	geld	0.25	-	N
212940	5759	1	CON	"5,2,20"	Count of Mortain	Reginald {of Vautortes}	N	0.25	geld	0.1	-	N
212970	5760	1	CON	"5,2,21"	Count of Mortain	Reginald {of Vautortes}	N	0.25	geld	0.25	-	N
213000	5761	1	CON	"5,2,22"	Count of Mortain	Reginald {of Vautortes}	N	0.08	geld	1.5	-	N
213030	5762	1	CON	"5,2,23"	Count of Mortain	Reginald {of Vautortes}	N	0.25	geld	0.5	-	N
213060	5763	1	CON	"5,2,24"	Count of Mortain	Reginald {of Vautortes}	N	0.5	geld	1	-	N
213090	5764	1	CON	"5,2,25"	Count of Mortain	Reginald {of Vautortes}	N	0.25	geld	0.75	-	N
213120	5765	1	CON	"5,2,26"	Count of Mortain	Reginald {of Vautortes}	N	0.25	geld	0.15	-	N
213150	5766	1	CON	"5,2,27"	Count of Mortain	Reginald {of Vautortes}	N	0.5	geld	0.5	-	N
213180	5767	1	CON	"5,2,28"	Count of Mortain	Reginald {of Vautortes}	N	1	geld	1.5	-	N
213210	5768	1	CON	"5,2,29"	Count of Mortain	Reginald {of Vautortes}	N	0.25	geld	0.25	-	N
213240	5769	1	CON	"5,2,30"	Count of Mortain	Reginald {of Vautortes}	N	0.25	geld	0.15	-	N
213270	5770	1	CON	"5,2,31"	Count of Mortain	Reginald {of Vautortes}	N	0.25	geld	0.25	-	N
213300	5771	1	CON	"5,2,32"	Count of Mortain	Reginald {of Vautortes}	N	0.06	geld	0.1	-	N
213330	5772	1	CON	"5,2,33"	Count of Mortain	Reginald {of Vautortes}	N	0.25	geld	0.25	-	N
213390	5774	1	CON	"5,3,1"	Count of Mortain	Richard {son of Turolf}	N	1	geld	2	-	N
213420	5775	1	CON	"5,3,2"	Count of Mortain	Richard (son of Turolf)	N	0.12	geld	0.12	-	N
213450	5776	1	CON	"5,3,3"	Count of Mortain	Richard (son of Turolf)	N	2	geld	1	-	N
213480	5777	1	CON	"5,3,4"	Count of Mortain	Richard (son of Turolf)	N	0.25	geld	0.15	-	N
213510	5778	1	CON	"5,3,5"	Count of Mortain	Richard (son of Turolf)	N	1.5	geld	1.25	-	N
213540	5779	1	CON	"5,3,6"	Count of Mortain	Richard (son of Turolf)	N	1	geld	1.25	-	N
213570	5780	1	CON	"5,3,7"	Count of Mortain	Richard (son of Turolf)	N	1	geld	0.5	-	N
213600	5781	1	CON	"5,3,8"	Count of Mortain	Richard (son of Turolf)	N	2	geld	2	-	N
213630	5782	1	CON	"5,3,9"	Count of Mortain	Richard (son of Turolf)	N	1	geld	1.5	-	N
213660	5783	1	CON	"5,3,10"	Count of Mortain	Richard (son of Turolf)	N	1	geld	1.5	-	N
213690	5784	1	CON	"5,3,11"	Count of Mortain	Richard (son of Turolf)	N	0.25	geld	1	-	N
213720	5785	1	CON	"5,3,12"	Count of Mortain	Richard (son of Turolf)	N	1	geld	1.5	-	N
213750	5786	1	CON	"5,3,13"	Count of Mortain	Richard (son of Turolf)	N	1	geld	1.5	-	N
213780	5787	1	CON	"5,3,14"	Count of Mortain	Richard (son of Turolf)	N	0.5	geld	0.5	-	N
213810	5788	1	CON	"5,3,15"	Count of Mortain	Richard (son of Turolf)	N	0.25	geld	0.25	-	N
213840	5789	1	CON	"5,3,16"	Count of Mortain	Richard (son of Turolf)	N	0.12	geld	0.5	-	N
213870	5790	1	CON	"5,3,17"	Count of Mortain	Richard (son of Turolf)	N	0.06	geld	0.5	-	N
213900	5791	1	CON	"5,3,18"	Count of Mortain	Richard (son of Turolf)	N	1	geld	1.5	-	N
213930	5792	1	CON	"5,3,19"	Count of Mortain	Richard (son of Turolf)	N	1.5	geld	1.5	-	N
213960	5793	1	CON	"5,3,20"	Count of Mortain	Richard (son of Turolf)	N	2	geld	2	-	N
213990	5794	1	CON	"5,3,21"	Count of Mortain	Richard (son of Turolf)	N	1	geld	1	-	N
214020	5795	1	CON	"5,3,22"	Count of Mortain	Richard (son of Turolf)	N	1	geld	1.5	-	N
214050	5796	1	CON	"5,3,23"	Count of Mortain	Richard (son of Turolf)	N	1.5	geld	1	-	N
214080	5797	1	CON	"5,3,24"	Count of Mortain	Richard (son of Turolf)	N	2	geld	1.25	-	N
214110	5798	1	CON	"5,3,25"	Count of Mortain	Richard (son of Turolf)	N	0.25	geld	0.1	-	N
214140	5799	1	CON	"5,3,26"	Count of Mortain	Richard (son of Turolf)	N	0.5	geld	0.5	-	N
214170	5800	1	CON	"5,3,27"	Count of Mortain	Richard (son of Turolf)	N	3	geld	3	-	N
214200	5801	1	CON	"5,3,28"	Count of Mortain	Richard (son of Turolf)	N	1	geld	1	-	N
214260	5803	1	CON	"5,4,1"	Count of Mortain	Turstin {the sheriff}	N	1	geld	1.25	-	N
214290	5804	1	CON	"5,4,2"	Count of Mortain	Turstin (the sheriff)	N	0.08	geld	0.15	-	N
214320	5805	1	CON	"5,4,3"	Count of Mortain	Turstin {the sheriff}	N	0.25	geld	0.25	-	N
214350	5806	1	CON	"5,4,4"	Count of Mortain	Turstin (the sheriff)	N	0.25	geld	0.05	-	N
214380	5807	1	CON	"5,4,5"	Count of Mortain	Turstin (the sheriff)	N	0.25	geld	0.15	-	N
214410	5808	1	CON	"5,4,6"	Count of Mortain	Turstin (the sheriff)	N	0.25	geld	0.25	-	N
214440	5809	1	CON	"5,4,7"	Count of Mortain	Turstin (the sheriff)	N	0.25	geld	0.25	-	N
214470	5810	1	CON	"5,4,8"	Count of Mortain	Turstin (the sheriff)	N	1	geld	1	-	N
214500	5811	1	CON	"5,4,9"	Count of Mortain	Turstin (the sheriff)	N	0.5	geld	0.25	-	N
214530	5812	1	CON	"5,4,10"	Count of Mortain	Turstin (the sheriff)	N	0.5	geld	0.3	-	N
214560	5813	1	CON	"5,4,11"	Count of Mortain	Turstin (the sheriff)	N	0.25	geld	0.5	-	N
214590	5814	1	CON	"5,4,12"	Count of Mortain	Turstin {the sheriff}	N	0.5	geld	0.1	-	N
214620	5815	1	CON	"5,4,13"	Count of Mortain	Turstin (the sheriff)	N	1	geld	1	-	N
214650	5816	1	CON	"5,4,14"	Count of Mortain	Turstin (the sheriff)	N	0.5	geld	0.75	-	N
214680	5817	1	CON	"5,4,15"	Count of Mortain	Turstin (the sheriff)	N	1	geld	0.75	-	N
214710	5818	1	CON	"5,4,16"	Count of Mortain	Turstin (the sheriff)	N	1	geld	0.25	-	N
214740	5819	1	CON	"5,4,17"	Count of Mortain	Turstin (the sheriff)	N	0.25	geld	0.5	-	N
214770	5820	1	CON	"5,4,18"	Count of Mortain	Turstin (the sheriff)	N	1	geld	0.75	-	N
214800	5821	1	CON	"5,4,19"	Count of Mortain	Turstin (the sheriff)	N	0.16	geld	0.15	-	N
214830	5822	1	CON	"5,4,20"	Count of Mortain	Turstin (the sheriff)	N	0.5	geld	0.75	-	N
214890	5824	1	CON	"5,5,1"	Count of Mortain	Hamelin (of Cornwall)	N	0.06	geld	0.5	-	N
214920	5825	1	CON	"5,5,2"	Count of Mortain	Hamelin (of Cornwall)	N	5	geld	2.5	-	N
214950	5826	1	CON	"5,5,3"	Count of Mortain	Hamelin (of Cornwall)	N	3	geld	1.5	-	N
214980	5827	1	CON	"5,5,4"	Count of Mortain	Hamelin (of Cornwall)	N	0.5	geld	0.75	-	N
215010	5828	1	CON	"5,5,5"	Count of Mortain	Hamelin (of Cornwall)	N	0.25	geld	0.3	-	N
215040	5829	1	CON	"5,5,6"	Count of Mortain	Hamelin (of Cornwall)	N	0.5	geld	0.75	-	N
215070	5830	1	CON	"5,5,7"	Count of Mortain	Hamelin (of Cornwall)	N	1	geld	1	-	N
215100	5831	1	CON	"5,5,8"	Count of Mortain	Hamelin (of Cornwall)	N	0.25	geld	0.1	-	N
215130	5832	1	CON	"5,5,9"	Count of Mortain	Hamelin (of Cornwall)	N	2	geld	2	-	N
215160	5833	1	CON	"5,5,10"	Count of Mortain	Hamelin (of Cornwall)	N	0.08	geld	0.15	-	N
215190	5834	1	CON	"5,5,11"	Count of Mortain	Hamelin (of Cornwall)	N	0.08	geld	0.15	-	N
215220	5835	1	CON	"5,5,12"	Count of Mortain	Hamelin (of Cornwall)	N	0.08	geld	0.25	-	N
215250	5836	1	CON	"5,5,13"	Count of Mortain	Hamelin (of Cornwall)	N	0.5	geld	0.5	-	N
215280	5837	1	CON	"5,5,14"	Count of Mortain	Hamelin (of Cornwall)	N	0.25	geld	0.25	-	N
215310	5838	1	CON	"5,5,15"	Count of Mortain	Hamelin (of Cornwall)	N	0.5	geld	0.25	-	N
215340	5839	1	CON	"5,5,16"	Count of Mortain	Hamelin (of Cornwall)	N	1.5	geld	2	-	N
215370	5840	1	CON	"5,5,17"	Count of Mortain	Hamelin (of Cornwall)	N	0.5	geld	0.35	-	N
215400	5841	1	CON	"5,5,18"	Count of Mortain	Hamelin (of Cornwall)	N	0.5	geld	0.37	-	N
215430	5842	1	CON	"5,5,19"	Count of Mortain	Hamelin (of Cornwall)	N	1	geld	0.5	-	N
215460	5843	1	CON	"5,5,20"	Count of Mortain	Hamelin (of Cornwall)	N	1	geld	0.75	-	N
215490	5844	1	CON	"5,5,21"	Count of Mortain	Hamelin (of Cornwall)	N	0.08	geld	0.05	-	N
215520	5845	1	CON	"5,5,22"	Count of Mortain	Hamelin (of Cornwall)	N	0.03	geld	0.15	-	N
215580	5847	1	CON	"5,6,1"	Count of Mortain	Nigel <of Worthyvale>	N	1	geld	1	-	N
215610	5848	1	CON	"5,6,2"	Count of Mortain	Nigel <of Worthyvale>	N	0.5	geld	2	-	N
215640	5849	1	CON	"5,6,3"	Count of Mortain	Nigel <of Worthyvale>	N	1	geld	1.25	-	N
215670	5850	1	CON	"5,6,4"	Count of Mortain	Nigel <of Worthyvale>	N	0.5	geld	0.5	-	N
215700	5851	1	CON	"5,6,5"	Count of Mortain	Nigel <of Worthyvale>	N	0.75	geld	0.75	-	N
215730	5852	1	CON	"5,6,6"	Count of Mortain	Nigel <of Worthyvale>	N	0.25	geld	0.5	-	N
215760	5853	1	CON	"5,6,7"	Count of Mortain	Nigel <of Worthyvale>	N	1	geld	2	-	N
215790	5854	1	CON	"5,6,8"	Count of Mortain	Nigel <of Worthyvale>	N	0.5	geld	1.5	-	N
215820	5855	1	CON	"5,6,9"	Count of Mortain	Nigel <of Worthyvale>	N	0.5	geld	0.75	-	N
215850	5856	1	CON	"5,6,10"	Count of Mortain	Nigel <of Worthyvale>	N	0.25	geld	0.35	-	N
215910	5858	1	CON	"5,7,1"	Count of Mortain	Iovin (the craftsman)	N	0.06	geld	0.25	-	N
215940	5859	1	CON	"5,7,2"	Count of Mortain	Iovin (the craftsman)	N	0.08	geld	0.2	-	N
215970	5860	1	CON	"5,7,3"	Count of Mortain	Iovin (the craftsman)	N	0.5	geld	1.25	-	N
216000	5861	1	CON	"5,7,4"	Count of Mortain	Iovin (the craftsman)	N	0.25	geld	0.5	-	N
216030	5862	1	CON	"5,7,5"	Count of Mortain	Iovin (the craftsman)	N	0.06	geld	0.25	-	N
216060	5863	1	CON	"5,7,6"	Count of Mortain	Iovin (the craftsman)	N	1	geld	1	-	N
216090	5864	1	CON	"5,7,7"	Count of Mortain	Iovin (the craftsman)	N	0.5	geld	0.6	-	N
216120	5865	1	CON	"5,7,8"	Count of Mortain	Iovin (the craftsman)	N	0.25	geld	0.5	-	N
216150	5866	1	CON	"5,7,9"	Count of Mortain	Iovin (the craftsman)	N	0.5	geld	1	-	N
216180	5867	1	CON	"5,7,10"	Count of Mortain	Iovin (the craftsman)	N	0.25	geld	0.25	-	N
216210	5868	1	CON	"5,7,11"	Count of Mortain	Iovin (the craftsman)	N	0.25	geld	1	-	N
216240	5869	1	CON	"5,7,12"	Count of Mortain	Iovin (the craftsman)	N	0.06	geld	0.4	-	N
216270	5870	1	CON	"5,7,13"	Count of Mortain	Iovin (the craftsman)	N	0.03	geld	0.1	-	N
216330	5872	1	CON	"5,8,1"	Count of Mortain	Berner <of Hornacott>	N	0.25	geld	0.6	-	N
216360	5873	1	CON	"5,8,2"	Count of Mortain	Berner <of Hornacott>	N	0.25	geld	0.6	-	N
216390	5874	1	CON	"5,8,3"	Count of Mortain	Berner <of Hornacott>	N	0.06	geld	0.25	-	N
216420	5875	1	CON	"5,8,4"	Count of Mortain	Berner <of Hornacott>	N	0.25	geld	0.37	-	N
216450	5876	1	CON	"5,8,5"	Count of Mortain	Berner <of Hornacott>	N	0.25	geld	0.15	-	N
216480	5877	1	CON	"5,8,6"	Count of Mortain	Berner <of Hornacott>	N	0.5	geld	0.5	-	N
216510	5878	1	CON	"5,8,7"	Count of Mortain	Berner <of Hornacott>	N	0.08	geld	0.25	-	N
216540	5879	1	CON	"5,8,8"	Count of Mortain	Berner <of Hornacott>	N	0.25	geld	0.16	-	N
216570	5880	1	CON	"5,8,9"	Count of Mortain	Berner <of Hornacott>	N	0.5	geld	0.75	-	N
216600	5881	1	CON	"5,8,10"	Count of Mortain	Berner <of Hornacott>	N	1	geld	0.5	-	N
216660	5883	1	CON	"5,9,1"	Count of Mortain	Brian <of Widemouth>	N	0.5	geld	0.75	-	N
216690	5884	1	CON	"5,9,2"	Count of Mortain	Brian <of Widemouth>	N	0.25	geld	0.75	-	N
216720	5885	1	CON	"5,9,3"	Count of Mortain	Brian <of Widemouth>	N	0.25	geld	1	-	N
216750	5886	1	CON	"5,9,4"	Count of Mortain	Brian <of Widemouth>	N	0.5	geld	1.25	-	N
216810	5888	1	CON	"5,10,1"	Count of Mortain	William {the goat}	N	1	geld	2	-	N
216870	5890	1	CON	"5,11,1"	Count of Mortain	Alfred (the butler)	N	2	geld	2.5	-	N
216900	5891	1	CON	"5,11,2"	Count of Mortain	Alfred (the butler)	N	0.75	geld	1.5	-	N
216930	5892	1	CON	"5,11,3"	Count of Mortain	Alfred (the butler)	N	0.12	geld	0.37	-	N
216960	5893	1	CON	"5,11,4"	Count of Mortain	Alfred (the butler)	N	2	geld	2	-	N
216990	5894	1	CON	"5,11,5"	Count of Mortain	Alfred (the butler)	N	0.25	geld	0.6	-	N
217020	5895	1	CON	"5,11,6"	Count of Mortain	Alfred (the butler)	N	0.25	geld	0.75	-	N
217050	5896	1	CON	"5,11,7"	Count of Mortain	Alfred (the butler)	N	0.25	geld	0.1	-	N
217110	5898	1	CON	"5,12,1"	Count of Mortain	Erchenbald (the Fleming)	N	0.25	geld	0.37	-	N
217140	5899	1	CON	"5,12,2"	Count of Mortain	Erchenbald (the Fleming)	N	0.25	geld	0.5	-	N
217170	5900	1	CON	"5,12,3"	Count of Mortain	Erchenbald (the Fleming)	N	0.5	geld	0.62	-	N
217230	5902	1	CON	"5,13,1"	Count of Mortain	Osfrith <of Okehampton>	N	2	geld	1.5	-	N
217260	5903	1	CON	"5,13,2"	Count of Mortain	Osfrith <of Okehampton>	N	0.5	geld	0.5	-	N
217290	5904	1	CON	"5,13,3"	Count of Mortain	Osfrith <of Okehampton>	N	0.5	geld	0.75	-	N
217320	5905	1	CON	"5,13,4"	Count of Mortain	Osfrith <of Okehampton>	N	0.5	geld	0.75	-	N
217350	5906	1	CON	"5,13,5"	Count of Mortain	Osfrith <of Okehampton>	N	0.25	geld	0.5	-	N
217380	5907	1	CON	"5,13,6"	Count of Mortain	Osfrith <of Okehampton>	N	0.06	geld	0.1	-	N
217410	5908	1	CON	"5,13,7"	Count of Mortain	Osfrith <of Okehampton>	N	0.25	geld	0.15	-	N
217440	5909	1	CON	"5,13,8"	Count of Mortain	Osfrith <of Okehampton>	N	1	geld	1.25	-	N
217470	5910	1	CON	"5,13,9"	Count of Mortain	Osfrith <of Okehampton>	N	1	geld	1	-	N
217500	5911	1	CON	"5,13,10"	Count of Mortain	Osfrith <of Okehampton>	N	0.12	geld	0.1	-	N
217530	5912	1	CON	"5,13,11"	Count of Mortain	Osfrith <of Okehampton>	N	0.5	geld	1	-	N
217560	5913	1	CON	"5,13,12"	Count of Mortain	Osfrith <of Okehampton>	N	1	geld	1	-	N
217620	5915	1	CON	"5,14,1"	Count of Mortain	Odo <of Botelet>	N	2	geld	2.5	-	N
217650	5916	1	CON	"5,14,2"	Count of Mortain	Odo <of Botelet>	N	1	geld	0.25	-	N
217680	5917	1	CON	"5,14,3"	Count of Mortain	Odo <of Botelet>	N	1	geld	0.25	-	N
217710	5918	1	CON	"5,14,4"	Count of Mortain	Odo <of Botelet>	N	0.5	geld	0.5	-	N
217740	5919	1	CON	"5,14,5"	Count of Mortain	Odo <of Botelet>	N	0.5	geld	0.25	-	N
217770	5920	1	CON	"5,14,6"	Count of Mortain	Odo <of Botelet>	N	0.06	geld	0.1	-	N
217830	5922	1	CON	"5,15,1"	Count of Mortain	Algar <of Trenance>	N	1	geld	0.75	-	N
217860	5923	1	CON	"5,15,2"	Count of Mortain	Algar <of Trenance>	N	1	geld	0.75	-	N
217890	5924	1	CON	"5,15,3"	Count of Mortain	Algar <of Trenance>	N	0.5	geld	1	-	N
217920	5925	1	CON	"5,15,4"	Count of Mortain	Algar <of Trenance>	N	0.5	geld	0.5	-	N
217950	5926	1	CON	"5,15,5"	Count of Mortain	Algar <of Trenance>	N	0.5	geld	0.5	-	N
217980	5927	1	CON	"5,15,6"	Count of Mortain	Algar <of Trenance>	N	1	geld	0.75	-	N
218040	5929	1	CON	"5,16,1"	Count of Mortain	Alward <of Clyst>	N	0.5	geld	0.5	-	N
218070	5930	1	CON	"5,16,2"	Count of Mortain	Alward <of Clyst>	N	0.25	geld	0.35	-	N
218130	5932	1	CON	"5,17,1"	Count of Mortain	Alnoth <of Tolgullow>	N	0.12	geld	0.2	-	N
218160	5933	1	CON	"5,17,2"	Count of Mortain	Alnoth <of Tolgullow>	N	0.06	geld	0.25	-	N
218190	5934	1	CON	"5,17,3"	Count of Mortain	Alnoth <of Tolgullow>	N	0.25	geld	0.25	-	N
218220	5935	1	CON	"5,17,4"	Count of Mortain	Alnoth <of Tolgullow>	N	0.25	geld	0.5	-	N
218280	5937	1	CON	"5,18,1"	Count of Mortain	Ednoth <of Pengelly>	N	0.08	geld	0.1	-	N
218340	5939	1	CON	"5,19,1"	Count of Mortain	Alnoth <of Woolston>	N	0.25	geld	0.25	-	N
218400	5941	1	CON	"5,20,1"	Count of Mortain	Alric <of Lanwarnick>	N	0.25	geld	0.4	-	N
218430	5942	1	CON	"5,20,2"	Count of Mortain	Alric <of Lanwarnick>	N	0.06	geld	0.15	-	N
218490	5944	1	CON	"5,21,1"	Count of Mortain	Alsi (the mason)	N	0.08	geld	0.05	-	N
218550	5946	1	CON	"5,22,1"	Count of Mortain	Almer	N	0.75	geld	0.5	-	N
218610	5948	1	CON	"5,23,1"	Count of Mortain	Brictric (the Cornishman)	N	0.25	geld	0.5	-	N
218640	5949	1	CON	"5,23,2"	Count of Mortain	Brictric (the Cornishman)	N	0.08	geld	0.4	-	N
218670	5950	1	CON	"5,23,3"	Count of Mortain	Brictric (the Cornishman)	N	0.5	geld	0.25	-	N
218700	5951	1	CON	"5,23,4"	Count of Mortain	Brictric (the Cornishman)	N	0.25	geld	0.25	-	N
218730	5952	1	CON	"5,23,5"	Count of Mortain	Brictric (the Cornishman)	N	1	geld	0.5	-	N
218790	5954	1	CON	"5,24,1"	Count of Mortain	Wulfsi <of Draynes>	N	0.12	geld	0.25	-	N
218820	5955	1	CON	"5,24,2"	Count of Mortain	Wulfsi <of Draynes>	N	0.12	geld	0.25	-	N
218850	5956	1	CON	"5,24,3"	Count of Mortain	Cola <of Hele>	N	0.25	geld	0.25	-	N
218880	5957	1	CON	"5,24,4"	Count of Mortain	Leofnoth <of Veryan>	N	4	geld	2.5	-	N
218910	5958	1	CON	"5,24,5"	Count of Mortain	Leofnoth <of Veryan>	N	0.25	geld	0.25	-	N
218940	5959	1	CON	"5,24,6"	Count of Mortain	Wulfward <of Rinsey>	N	0.06	geld	0.25	-	N
218970	5960	1	CON	"5,24,7"	Count of Mortain	Wulfsi <of Draynes>	N	0.25	geld	0.06	-	N
219000	5961	1	CON	"5,24,8"	Count of Mortain	Wulfric	N	0.25	geld	0.25	-	N
219030	5962	1	CON	"5,24,9"	Count of Mortain	Doda <of Gurlyn>	N	0.08	geld	0.06	-	N
219060	5963	1	CON	"5,24,10"	Count of Mortain	Sheerwold <of Gothers>	N	0.16	geld	0.15	-	N
219090	5964	1	CON	"5,24,11"	Count of Mortain	Gunnar <of Domellick>	N	0.08	geld	0.04	-	N
219120	5965	1	CON	"5,24,12"	Count of Mortain	Godwin	N	1	geld	0.5	-	N
219150	5966	1	CON	"5,24,13"	Count of Mortain	Wiuhomarch (the steward)	N	0.06	geld	0.25	-	N
219180	5967	1	CON	"5,24,14"	Count of Mortain	Wiuhomarch (the steward)	N	0.16	geld	0.12	-	N
219210	5968	1	CON	"5,24,15"	Count of Mortain	Hueche	N	0.06	geld	0.4	-	N
219240	5969	1	CON	"5,24,16"	Count of Mortain	Rabel <of Tregunnick>	N	0.25	geld	0.05	-	N
219270	5970	1	CON	"5,24,17"	Count of Mortain	Rabel <of Tregunnick>	N	0.25	geld	0.25	-	N
219300	5971	1	CON	"5,24,18"	Count of Mortain	Bernard the priest	N	0.12	geld	0.35	-	N
219330	5972	1	CON	"5,24,19"	Count of Mortain	Humphrey <of Wigginton>	N	0.5	geld	0.1	-	N
219360	5973	1	CON	"5,24,20"	Count of Mortain	Sibert	N	0.25	geld	0.5	-	N
219390	5974	1	CON	"5,24,21"	Count of Mortain	Frawin (of Cornwall)	N	1	geld	0.75	-	N
219420	5975	1	CON	"5,24,22"	Count of Mortain	Andrew (of Vitré)	N	0.25	geld	0.15	-	N
219450	5976	1	CON	"5,24,23"	Count of Mortain	Andrew (of Vitré)	N	0.33	geld	0.5	-	N
219480	5977	1	CON	"5,24,24"	Count of Mortain	Ralph (of Pomeroy)	N	0.06	geld	0.75	-	N
219510	5978	1	CON	"5,24,25"	Count of Mortain	Heldric	N	0.25	geld	0.5	-	N
219570	5980	1	CON	"5,25,1"	Count of Mortain	Blohin {the Breton}	N	0.5	geld	1	-	N
219600	5981	1	CON	"5,25,2"	Count of Mortain	Blohin {the Breton}	N	0.5	geld	0.5	-	N
219630	5982	1	CON	"5,25,3"	Count of Mortain	Blohin {the Breton}	N	0.5	geld	0.75	-	N
219660	5983	1	CON	"5,25,4"	Count of Mortain	Blohin {the Breton}	N	0.06	geld	0.1	-	N
219690	5984	1	CON	"5,25,5"	Count of Mortain	Blohin {the Breton}	N	1	geld	1	-	N
219750	5986	1	CON	"5,26,1"	Count of Mortain	Roger (of Courseulles)	N	0.25	geld	0.25	-	N
219780	5987	1	CON	"5,26,2"	Count of Mortain	Roger (of Courseulles)	N	1	geld	0.5	-	N
