struct_idx	county	phillimore	ten_in_chief	lord_86	demesne_86	holding	units	value_86	v_86_code	waste_86
3803	SOM	"6,1"	Bishop of Wells	Canons of Wells	N	14	geld	12	-	N
3803	SOM	"6,1"	Bishop of Wells	Edric	N	1	geld	0.75	-	N
3803	SOM	"6,1"	Bishop of Wells	(another) Fastrad	N	2	geld		-	N
3803	SOM	"6,1"	Bishop of Wells	Richard	N	5	geld	4.06	proportional	N
3803	SOM	"6,1"	Bishop of Wells	Manasseh (the cook)'s wife	N	2	geld	1	-	N
3803	SOM	"6,1"	Bishop of Wells	Bishop of Wells	Y	12	geld	30	-	N
3803	SOM	"6,1"	Bishop of Wells	Fastrad	N	8	geld	6.62	proportional	N
3803	SOM	"6,1"	Bishop of Wells	Erneis <of Downhead>	N	5	geld	4.06	proportional	N
3803	SOM	"6,1"	Bishop of Wells	Ralph	N	2	geld	1.75	-	N
3804	SOM	"6,2"	Bishop of Wells	Bishop of Wells	Y	20	geld	18	-	N
3805	SOM	"6,3"	Bishop of Wells	1 cleric	N	4	equal	2	proportional	N
3805	SOM	"6,3"	Bishop of Wells	3 men-at-arms	N	4	equal	6	proportional	N
3805	SOM	"6,3"	Bishop of Wells	Bishop of Wells	Y	12	geld	12	-	N
3806	SOM	"6,4"	Bishop of Wells	Bishop of Wells	Y	6	geld	12	-	N
3806	SOM	"6,4"	Bishop of Wells	1 thane	N	2	geld	4	-	N
3807	SOM	"6,5"	Bishop of Wells	Bishop of Wells	Y	2	geld	2	-	N
3808	SOM	"6,6"	Bishop of Wells	Bishop of Wells	Y	6	geld	10	-	N
3808	SOM	"6,6"	Bishop of Wells	3 men-at-arms	N	9	geld	15	-	N
3809	SOM	"6,7"	Bishop of Wells	Bishop of Wells	Y	13	geld	26.5	-	N
3809	SOM	"6,7"	Bishop of Wells	John {the usher}	N	2	geld		not separately valued	N
3810	SOM	"6,8"	Bishop of Wells	Bishop of Wells	Y	6.75	geld	13	-	N
3810	SOM	"6,8"	Bishop of Wells	2 men-at-arms	N	3	geld		not separately valued	N
3811	SOM	"6,9"	Bishop of Wells	Alwy {son of Banna}	N	1	geld	0.88	proportional	N
3811	SOM	"6,9"	Bishop of Wells	Fastrad	N	1	geld	0.88	proportional	N
3811	SOM	"6,9"	Bishop of Wells	Roghard	N	5.5	geld	4.85	proportional	N
3811	SOM	"6,9"	Bishop of Wells	Bono	N	1	geld	0.88	proportional	N
3811	SOM	"6,9"	Bishop of Wells	Serlo {of Burcy}	N	3	geld	2.64	proportional	N
3811	SOM	"6,9"	Bishop of Wells	Ralph {Crooked Hands}	N	5.5	geld	4.85	proportional	N
3811	SOM	"6,9"	Bishop of Wells	Bishop of Wells	Y	13	geld	15	-	N
3812	SOM	"6,10"	Bishop of Wells	Hildebert (of Tours)	N	1	geld	0.57	proportional	N
3812	SOM	"6,10"	Bishop of Wells	Magher	N	1.5	geld	0.86	proportional	N
3812	SOM	"6,10"	Bishop of Wells	Erneis <of Downhead>	N	7	geld	4.05	proportional	N
3812	SOM	"6,10"	Bishop of Wells	Bishop of Wells	Y	5.25	geld	10	-	N
3812	SOM	"6,10"	Bishop of Wells	1 priest	N	2.62	geld	1.33	proportional	N
3812	SOM	"6,10"	Bishop of Wells	2 Englishmen	N	2.62	geld	2.66	proportional	N
3813	SOM	"6,11"	Bishop of Wells	Bishop of Wells	Y	6	geld	8	-	N
3814	SOM	"6,12"	Bishop of Wells	Osmund	N	10	geld	10	-	N
3815	SOM	"6,13"	Bishop of Wells	Wulfric	N	2	geld	1.31	proportional	N
3815	SOM	"6,13"	Bishop of Wells	Stephen	N	5	geld	3.29	proportional	N
3815	SOM	"6,13"	Bishop of Wells	Richard	N	5	geld	3.29	proportional	N
3815	SOM	"6,13"	Bishop of Wells	Roghard	N	6	geld	4.11	proportional	N
3815	SOM	"6,13"	Bishop of Wells	Bishop of Wells	Y	10.25	geld	30	-	N
3815	SOM	"6,13"	Bishop of Wells	Aelfric {of Stowey}	N	1.75	geld	0.98	proportional	N
3816	SOM	"6,14"	Bishop of Wells	Fastrad	N	5	geld	5	proportional	N
3816	SOM	"6,14"	Bishop of Wells	Hildebert (of Tours)	N	4	geld	4	proportional	N
3816	SOM	"6,14"	Bishop of Wells	Bishop of Wells	Y	10	geld	6	-	N
3816	SOM	"6,14"	Bishop of Wells	Benzelin {the archdeacon}	N	1	geld	1	-	N
3817	SOM	"6,15"	Bishop of Wells	Bishop of Wells	Y	11	geld	17	-	N
3818	SOM	"6,16"	Bishop of Wells	Canons of Wells	N	4	geld	3	-	N
3819	SOM	"6,17"	Bishop of Wells	Canons of Wells	N	8.5	geld	5	-	N
3820	SOM	"6,18"	King William	King William	Y	0.25	geld		-	N
3821	SOM	"6,19"	Bishop of Wells	Roger Arundel	N	3.25	geld	3	-	N
3823	SOM	"7,1"	Abbey of Bath	Abbey of Bath	Y		-	2	-	N
3824	SOM	"7,2"	Abbey of Bath	Abbey of Bath	Y	6	geld	6	-	N
3825	SOM	"7,3"	Abbey of Bath	Abbey of Bath	Y	3	geld	3	-	N
3826	SOM	"7,4"	Abbey of Bath	Walter {Hussey}	N	3	geld	3	-	N
3827	SOM	"7,5"	Abbey of Bath	Abbey of Bath	Y	15	geld	10	-	N
3828	SOM	"7,6"	Abbey of Bath	Abbey of Bath	Y	10	geld	10	-	N
3829	SOM	"7,7"	Abbey of Bath	Abbey of Bath	Y	9	geld	8	-	N
3830	SOM	"7,8"	Abbey of Bath	William {Hussey}	N	4	geld	6	-	N
3831	SOM	"7,9"	Abbey of Bath	Abbey of Bath	Y	10	geld	8	-	N
3832	SOM	"7,10"	Abbey of Bath	Walter {Hussey}	N	1.5	geld	2	-	N
3833	SOM	"7,11"	Abbey of Bath	Hugh {the interpreter}	N	3	geld	3.3	proportional	N
3833	SOM	"7,11"	Abbey of Bath	Kolgrim {the Englishman}	N	2	geld	2.2	proportional	N
3834	SOM	"7,12"	Abbey of Bath	Ranulf Flambard	N	2.5	geld	1	-	N
3835	SOM	"7,13"	Abbey of Bath	Abbey of Bath	Y	10	geld	8	-	N
3836	SOM	"7,14"	Abbey of Bath	Abbey of Bath	Y	1	geld	1	-	N
3837	SOM	"7,15"	Abbey of Bath	Abbey of Bath	Y	0.5	geld	0.17	-	N
3839	SOM	"8,1"	Abbey of Glastonbury	Godwin	N	14.55	geld	21.95	-	N
3840	SOM	"8,2"	Abbey of Glastonbury	Abbey of Glastonbury	Y	9.75	geld	8	-	N
3840	SOM	"8,2"	Abbey of Glastonbury	Roger {of Courseulles}	N	2.5	geld	1.61	proportional	N
3840	SOM	"8,2"	Abbey of Glastonbury	Ralph {Crooked Hands}	N	1.25	geld	0.8	proportional	N
3840	SOM	"8,2"	Abbey of Glastonbury	Pipe	N	0.5	geld	0.32	proportional	N
3840	SOM	"8,2"	Bishop of Coutances	Bishop of Coutances	Y	1	geld	1	-	N
3841	SOM	"8,3"	Abbey of Glastonbury	Abbey of Glastonbury	Y	6	geld	6	-	N
3842	SOM	"8,4"	Abbey of Glastonbury	Roger {of Courseulles}	N	4	geld	4	-	N
3843	SOM	"8,5"	Abbey of Glastonbury	Warmund	N	0.5	geld	0.5	-	N
3843	SOM	"8,5"	Abbey of Glastonbury	Alfred {of 'Spain'}	N	5	geld	7	-	N
3843	SOM	"8,5"	Abbey of Glastonbury	Roger {of Courseulles}	N	20	geld	19	-	N
3843	SOM	"8,5"	Abbey of Glastonbury	Abbey of Glastonbury	Y	4.5	geld	12	-	N
3844	SOM	"8,6"	Abbey of Glastonbury	Abbey of Glastonbury	Y	12	geld	24	-	N
3845	SOM	"8,7"	Abbey of Glastonbury	Walter {of Douai}	N	3	geld	6	-	N
3846	SOM	"8,8"	Abbey of Glastonbury	Roger {of Courseulles}	N	2	geld	1.5	-	N
3847	SOM	"8,9"	Abbey of Glastonbury	Alwaker (father of Aelfric)	N	4	geld	5	-	N
3848	SOM	"8,10"	Abbey of Glastonbury	Godescal	N	2.5	geld	2	-	N
3849	SOM	"8,11"	Abbey of Glastonbury	Roger {of Courseulles}	N	5	geld	3.63	proportional	N
3849	SOM	"8,11"	Abbey of Glastonbury	Abbey of Glastonbury	Y	19	geld	15	-	N
3849	SOM	"8,11"	Abbey of Glastonbury	Walter {of Douai}	N	6	geld	4.36	proportional	N
3850	SOM	"8,12"	Abbey of Glastonbury	Roger {of Courseulles}	N	0.75	geld	0.5	-	N
3851	SOM	"8,13"	Abbey of Glastonbury	Roger {of Courseulles}	N	5	geld	5	-	N
3852	SOM	"8,14"	Abbey of Glastonbury	Roger {of Courseulles}	N	2	geld	2	-	N
3853	SOM	"8,15"	Abbey of Glastonbury	Gerard {the ditcher}	N	2.5	geld	2.5	-	N
3854	SOM	"8,16"	Abbey of Glastonbury	Abbey of Glastonbury	Y	4	geld	8	-	N
3855	SOM	"8,17"	Abbey of Glastonbury	Robert {of Auberville}	N	1.25	geld	0.98	proportional	N
3855	SOM	"8,17"	Abbey of Glastonbury	Abbey of Glastonbury	Y	10	geld	10	-	N
3855	SOM	"8,17"	Abbey of Glastonbury	Serlo {of Burcy}	N	5	geld	3.92	proportional	N
3855	SOM	"8,17"	Abbey of Glastonbury	Gerard {the ditcher}	N	0.75	geld	0.58	proportional	N
3856	SOM	"8,18"	Abbey of Glastonbury	Abbey of Glastonbury	Y	9.5	geld	10	-	N
3856	SOM	"8,18"	Abbey of Glastonbury	Turstin {son of Rolf}	N	8	geld	5.6	proportional	N
3856	SOM	"8,18"	Abbey of Glastonbury	Roger {of Courseulles}	N	2	geld	1.4	proportional	N
3856	SOM	"8,18"	Abbey of Glastonbury	Alstan	N	0.5	geld	0.5	-	N
3857	SOM	"8,19"	Humphrey {the chamberlain}	Humphrey {the chamberlain}	Y	2	geld	1	-	N
3858	SOM	"8,20"	Abbey of Glastonbury	Ralph {Crooked Hands}	N	2	geld	1.25	proportional	N
3858	SOM	"8,20"	Abbey of Glastonbury	Alnoth the monk	N	1	ploughlands		-	N
3858	SOM	"8,20"	Abbey of Glastonbury	Abbey of Glastonbury	Y	19	ploughlands	24	-	N
3858	SOM	"8,20"	Abbey of Glastonbury	Roger {of Courseulles}	N	9.5	geld;ploughlands	9	-	N
3858	SOM	"8,20"	Abbey of Glastonbury	Edred	N	5	geld	3.12	proportional	N
3858	SOM	"8,20"	Abbey of Glastonbury	Serlo {of Burcy}	N	5	geld	3.12	proportional	N
3859	SOM	"8,21"	Abbey of Glastonbury	Serlo {of Burcy}	N	1	geld	1.5	-	N
3859	SOM	"8,21"	Abbey of Glastonbury	Abbey of Glastonbury	Y	19	geld	12	-	N
3860	SOM	"8,22"	Abbey of Glastonbury	Abbey of Glastonbury	Y	5	geld	6	-	N
3861	SOM	"8,23"	Abbey of Glastonbury	Roger {of Courseulles}	N	6	geld	5	-	N
3861	SOM	"8,23"	Abbey of Glastonbury	Abbey of Glastonbury	Y	14	geld	14	-	N
3862	SOM	"8,24"	Abbey of Glastonbury	Abbey of Glastonbury	Y	10.25	geld	7	-	N
3862	SOM	"8,24"	Abbey of Glastonbury	Roger {of Courseulles}	N	2	geld	1	-	N
3862	SOM	"8,24"	Abbey of Glastonbury	Ascelin	N	7.75	geld	4.5	-	N
3863	SOM	"8,25"	Abbey of Glastonbury	Godiva (wife of Brictric)	N	1	geld	0.32	-	N
3863	SOM	"8,25"	Bishop of Coutances	Ascelin	N	5.5	geld	1.25	-	N
3863	SOM	"8,25"	Abbey of Glastonbury	Abbey of Glastonbury	Y	13.5	geld	10	-	N
3864	SOM	"8,26"	Abbey of Glastonbury	John {the usher}	N	1	geld	0.75	-	N
3864	SOM	"8,26"	Abbey of Glastonbury	Walter {Hussey}	N	3	geld	3.5	-	N
3865	SOM	"8,27"	Abbey of Glastonbury	Saewulf	N	1.5	geld	1.5	-	N
3865	SOM	"8,27"	Abbey of Glastonbury	Abbey of Glastonbury	Y	17	geld	30	-	N
3865	SOM	"8,27"	Abbey of Glastonbury	Roger {of Courseulles}	N	1.5	geld	1.5	-	N
3866	SOM	"8,28"	Abbey of Glastonbury	Roger {of Courseulles}	N	4.75	geld	2.63	proportional	N
3866	SOM	"8,28"	Abbey of Glastonbury	Bishop of Winchester	N	7.75	geld	7	-	N
3866	SOM	"8,28"	Abbey of Glastonbury	Serlo {of Burcy}	N	2.5	geld	1.86	proportional	N
3867	SOM	"8,29"	Abbey of Glastonbury	Abbey of Glastonbury	Y	7.5	geld	10	-	N
3867	SOM	"8,29"	Abbey of Glastonbury	1 thane	N	2.5	geld	1	-	N
3868	SOM	"8,30"	Abbey of Glastonbury	Ralph {Crooked Hands}	N	6.5	geld	5.38	proportional	N
3868	SOM	"8,30"	Count of Mortain	Count of Mortain	Y	7	geld	5	-	N
3868	SOM	"8,30"	Abbey of Glastonbury	Everard	N	0.5	geld	0.5	equal	N
3868	SOM	"8,30"	Abbey of Glastonbury	Nigel {the doctor}	N	5.5	geld	4.55	proportional	N
3868	SOM	"8,30"	Abbey of Glastonbury	Serlo {of Burcy}	N	5.5	geld	4.55	proportional	N
3868	SOM	"8,30"	Abbey of Glastonbury	Abbey of Glastonbury	Y	4.5	geld	12	-	N
3868	SOM	"8,30"	Abbey of Glastonbury	Aelfric (son of Everwacer)	N	0.5	geld	0.5	equal	N
3869	SOM	"8,31"	Abbey of Glastonbury	Abbey of Glastonbury	Y	9	geld	7	-	N
3869	SOM	"8,31"	Abbey of Glastonbury	Roger	N	1	geld	0.5	-	N
3870	SOM	"8,32"	Abbey of Glastonbury	Harding (son of Alnoth)	N	12	geld	4	-	N
3871	SOM	"8,33"	Abbey of Glastonbury	Ralph {of Conteville}	N	1.25	geld	1.12	proportional	N
3871	SOM	"8,33"	Abbey of Glastonbury	Roger {of Courseulles}	N	1	geld	0.9	proportional	N
3871	SOM	"8,33"	Abbey of Glastonbury	Abbey of Glastonbury	Y	15	geld	50	-	N
3871	SOM	"8,33"	Abbey of Glastonbury	Godwin {the priest}	N	1.5	geld	1.35	proportional	N
3871	SOM	"8,33"	Abbey of Glastonbury	Aelfric {son of Everwacer}	N	1.25	geld	1.12	proportional	N
3872	SOM	"8,34"	Abbey of Glastonbury	Walter {of Douai}	N	2	geld	2	-	N
3873	SOM	"8,35"	Abbey of Glastonbury	Erneis <of Downhead>	N	3	geld	2	-	N
3874	SOM	"8,36"	Abbey of Glastonbury	Siward (the falconer)	N	0.75	geld	0.65	-	N
3875	SOM	"8,37"	Bishop of London	Bishop of London	Y	3	geld	5	-	N
3876	SOM	"8,38"	Bishop of Coutances	Bishop of Coutances	Y		-	5	-	N
3877	SOM	"8,39"	Count of Mortain	Count of Mortain	Y		-	13	-	N
3878	SOM	"8,40"	Count of Mortain	Count of Mortain	Y		-		-	N
3879	SOM	"8,41"	Roger of Courseulles	Roger of Courseulles	Y		-		-	-
3881	SOM	"9,1"	Abbey of Muchelney	Abbey of Muchelney	Y	4	carucates	3	-	N
3882	SOM	"9,2"	Abbey of Muchelney	Abbey of Muchelney	Y	2.5	geld	2.5	-	N
3883	SOM	"9,3"	Abbey of Muchelney	Abbey of Muchelney	Y	20	geld	20	-	N
3884	SOM	"9,4"	Abbey of Muchelney	Abbey of Muchelney	Y	5	geld	4	-	N
3885	SOM	"9,5"	Abbey of Muchelney	Abbey of Muchelney	Y	1.5	geld	0.8	-	N
3886	SOM	"9,6"	Abbey of Muchelney	Abbey of Muchelney	Y	18	geld	10	-	N
3886	SOM	"9,6"	Abbey of Muchelney	Ceolric <of Bradon>	N	1	equal		not separately valued	N
3886	SOM	"9,6"	Abbey of Muchelney	Wulfward	N	1	equal		not separately valued	N
3887	SOM	"9,7"	Abbey of Muchelney	Abbey of Muchelney	Y	9	geld	10.5	-	N
3887	SOM	"9,7"	Abbey of Muchelney	Dodman	N	1	geld		not separately valued	N
3888	SOM	"9,8"	Abbey of Muchelney	Abbey of Muchelney	Y	0.5	geld	0.35	-	N
3888	SOM	"9,8"	Abbey of Muchelney	Ingulf	N	1	geld	1	-	N
3890	SOM	"10,1"	Abbey of Athelney	Abbey of Athelney	Y	6	geld	5	-	N
3890	SOM	"10,1"	Count of Mortain	Count of Mortain	Y	2	geld	1.5	-	N
3891	SOM	"10,2"	Abbey of Athelney	Abbey of Athelney	Y	7.5	geld	8	-	N
3891	SOM	"10,2"	Abbey of Athelney	Roger the Breton	N	0.5	geld	0.5	proportional	N
3891	SOM	"10,2"	Abbey of Athelney	2 men	N	2	geld	2	proportional	N
3892	SOM	"10,3"	Abbey of Athelney	Abbey of Athelney	Y	2	geld	1.5	-	N
3893	SOM	"10,4"	Abbey of Athelney	Abbey of Athelney	Y	1	geld	1.5	-	N
3894	SOM	"10,5"	Abbey of Athelney	Abbey of Athelney	Y	1	geld	2	-	N
3895	SOM	"10,6"	Abbey of Athelney	Count of Mortain	N	2	geld		-	N
3895	SOM	"10,6"	Abbey of Athelney	Roger of Courseulles	N	2	geld		-	N
3895	SOM	"10,6"	Abbey of Athelney	Ralph of Limésy	N	1	geld		-	N
3897	SOM	"11,1"	Church of Rome	Church of Rome	Y	6	geld	12	-	N
3899	SOM	"12,1"	Abbey of Caen (Saint-Etienne)	Abbey of Caen (Saint-Etienne)	Y	7	geld	7	-	N
3899	SOM	"12,1"	Abbey of Caen (Saint-Etienne)	1 man-at-arms	N	3	geld	4	-	N
3901	SOM	"13,1"	Abbey of Montebourg	Abbey of Montebourg	Y	5	geld	4	-	N
3903	SOM	"14,1"	Abbey of Shaftesbury	Abbey of Shaftesbury	Y	5	geld	6	-	N
3905	SOM	"15,1"	Bishop of London	Bishop of London	Y	3	geld	5	-	N
3907	SOM	"16,1"	Reinbald of Cirencester	Reinbald the priest	Y	8	carucates	6	-	N
3908	SOM	"16,2"	Richere {of les Andelys}	Richere {of les Andelys}	Y	2	geld	3	-	N
3909	SOM	"16,3"	Erchenger {the priest}	Erchenger {the priest}	Y	0.62	geld	1.5	-	N
3910	SOM	"16,4"	Stephen the chaplain	Stephen the chaplain	Y	0.31	geld	2	-	N
3911	SOM	"16,5"	Alfgeat the priest	Alfgeat the priest	Y	1	geld	1	-	N
3912	SOM	"16,6"	King William	King William	Y	1.5	geld	1.5	-	N
3913	SOM	"16,7"	King William	King William	Y	0.75	geld	1	-	N
3914	SOM	"16,8"	Leofa <of Beere>	Leofa <of Beere>	Y	0.25	geld	0.5	-	N
3915	SOM	"16,9"	Thorsten	Thorsten	Y	1	geld	0.5	-	N
3916	SOM	"16,10"	Godwin (the Englishman)	Godwin (the Englishman)	Y	0.5	geld	0.15	-	N
3917	SOM	"16,11"	1 priest	1 priest	Y	0.5	geld	0.6	-	N
3918	SOM	"16,12"	Edith the nun	Edith the nun	Y	0.1	geld	0.25	-	N
3919	SOM	"16,13"	2 nuns	2 nuns	Y	0.62	geld	0.25	-	N
3920	SOM	"16,14"	King William	King William	Y	0.5	geld	0.5	-	N
3922	SOM	"17,1"	Count Eustace	Alfred of Marlborough	N	1.25	geld	4	-	N
3923	SOM	"17,2"	Count Eustace	Alfred of Marlborough	N	1.5	geld	2	-	N
3924	SOM	"17,3"	Count Eustace	Everard	N	0.25	geld	1.5	-	N
3925	SOM	"17,4"	Count Eustace	Count Eustace	Y	5	geld	5	-	N
3926	SOM	"17,5"	Count Eustace	Alfred (of Marlborough)	N	3	geld	3	-	N
3927	SOM	"17,6"	Count Eustace	Alfred (of Marlborough)	N	4	geld	4	-	N
3928	SOM	"17,7"	Count Eustace	Countess Ida of Boulogne	N	5	geld	6	-	N
3929	SOM	"17,8"	Count Eustace	Matilda	N	5	geld	5	-	N
3931	SOM	"18,1"	Earl Hugh	William (Malbank)	N	1	geld	2	-	N
3932	SOM	"18,2"	Earl Hugh	William (Malbank)	N	2	geld	3	-	N
3933	SOM	"18,3"	Earl Hugh	William (Malbank)	N	0.5	geld	0.75	-	N
3934	SOM	"18,4"	Earl Hugh	Abbey of Saint-Sever	N	4	geld	4.5	-	N
3936	SOM	"19,1"	Count of Mortain	Turstin (the sheriff)	N	6	geld	5	-	N
3937	SOM	"19,2"	Count of Mortain	Mauger (of Carteret)	N	7	geld	5	-	N
3938	SOM	"19,3"	Count of Mortain	Mauger (of Carteret)	N	3	geld	3	-	N
3939	SOM	"19,4"	Count of Mortain	Ansger {the Breton}	N	3	geld	3	-	N
3940	SOM	"19,5"	Count of Mortain	Count of Mortain	Y	6	geld	4	-	N
3941	SOM	"19,6"	Count of Mortain	Gerard (the ditcher)	N	1	geld	1	-	N
3942	SOM	"19,7"	Count of Mortain	Robert {the constable}	N	10	geld	8	-	N
3943	SOM	"19,8"	Count of Mortain	Ansger {the Breton}	N	6	geld	5	-	N
3944	SOM	"19,9"	Count of Mortain	Drogo (of Montacute)	N	0.25	geld	0.66	weighed	N
3944	SOM	"19,9"	Count of Mortain	Count of Mortain	Y	7	geld	16	-	N
3945	SOM	"19,10"	Count of Mortain	Hubert {of St Clair}	N	8	geld	9	-	N
3946	SOM	"19,11"	Count of Mortain	Mauger (of Carteret)	N	2.37	geld	2	-	N
3947	SOM	"19,12"	Count of Mortain	William {of Courseulles}	N	2	geld	2	-	N
3948	SOM	"19,13"	Count of Mortain	Robert {son of Ivo}	N	5.75	geld	7	-	N
3949	SOM	"19,14"	Count of Mortain	Robert {son of Ivo}	N	1.87	geld	2	-	N
3950	SOM	"19,15"	Count of Mortain	Bretel (de Sancto Claro)	N	3	geld	3	-	N
3951	SOM	"19,16"	Count of Mortain	Mauger (of Carteret)	N	2	geld	4	-	N
3952	SOM	"19,17"	Count of Mortain	Mauger (of Carteret)	N	1	geld	0.5	-	N
3953	SOM	"19,18"	Count of Mortain	Mauger (of Carteret)	N	5	geld	3	-	N
3954	SOM	"19,19"	Count of Mortain	Mauger (of Carteret)	N	1	geld	0.5	-	N
3955	SOM	"19,20"	Count of Mortain	Bretel (de Sancto Claro)	N	5	geld	5	-	N
3956	SOM	"19,21"	Count of Mortain	Bretel (de Sancto Claro)	N	1	geld	0.75	-	N
3957	SOM	"19,22"	Count of Mortain	Bretel (de Sancto Claro)	N	1	geld	0.5	-	N
3958	SOM	"19,23"	Count of Mortain	Drogo (of Montacute)	N	1	geld	0.75	-	N
3959	SOM	"19,24"	Count of Mortain	Drogo (of Montacute)	N	5	geld	5	-	N
3960	SOM	"19,25"	Count of Mortain	Drogo (of Montacute)	N	2	geld	2	-	N
3961	SOM	"19,26"	Count of Mortain	Count of Mortain	Y	10	geld	12	-	N
3962	SOM	"19,27"	Count of Mortain	William {of Lestre}	N	5	geld	3.5	-	N
3963	SOM	"19,28"	Count of Mortain	Reginald {of Vautortes}	N	5	geld	3	-	N
3964	SOM	"19,29"	Count of Mortain	Robert {the constable}	N	5	geld	4	-	N
3965	SOM	"19,30"	Count of Mortain	Drogo (of Montacute)	N	3	geld	6	-	N
3966	SOM	"19,31"	Count of Mortain	Ansger (the Breton)	N	6	geld	3	-	N
3967	SOM	"19,32"	Count of Mortain	Dodman	N	7	geld	7	-	N
3968	SOM	"19,33"	Count of Mortain	Turstin (the sheriff)	N	2	geld	2.5	-	N
3969	SOM	"19,34"	Count of Mortain	Drogo (of Montacute)	N	3	geld	1.5	-	N
3970	SOM	"19,35"	Count of Mortain	Robert {son of Ivo}	N	1	geld	1.5	-	N
3971	SOM	"19,36"	Count of Mortain	Ansger (the Breton)	N	1	geld	0.5	-	N
3972	SOM	"19,37"	Count of Mortain	Robert {son of Walter}	N	5	geld	2	-	N
3973	SOM	"19,38"	Count of Mortain	2 porters from Montacute	N	2	geld	2.5	-	N
3974	SOM	"19,39"	Count of Mortain	Alfred {the butler}	N	5	geld	11	-	N
3975	SOM	"19,40"	Count of Mortain	Alfred (the butler)	N	1	geld	4	-	N
3976	SOM	"19,41"	Count of Mortain	Alfred (the butler)	N	5	geld	15	-	N
3977	SOM	"19,42"	Count of Mortain	Alfred (the butler)	N	0.5	geld	1.5	-	N
3978	SOM	"19,43"	Count of Mortain	Reginald {of Vautortes}	N	5	geld	6	-	N
3979	SOM	"19,44"	Count of Mortain	Count of Mortain	Y	7	geld	12	-	N
3980	SOM	"19,45"	Count of Mortain	Bretel (de Sancto Claro)	N	10	geld	7	-	N
3981	SOM	"19,46"	Count of Mortain	Ansger {the Breton}	N	5	geld	5	-	N
3982	SOM	"19,47"	Count of Mortain	Alfred (the butler)	N	5	geld	5	-	N
3983	SOM	"19,48"	Count of Mortain	Mauger (of Carteret)	N	3	geld	3	-	N
3984	SOM	"19,49"	Count of Mortain	Alfred (the butler)	N	4	geld	4	-	N
3985	SOM	"19,50"	Count of Mortain	Abbey of Grestain	N	5	geld	5	-	N
3986	SOM	"19,51"	Count of Mortain	Alfred (the butler)	N	5	geld	3	-	N
3987	SOM	"19,52"	Count of Mortain	Count of Mortain	Y	7	geld	7	-	N
3988	SOM	"19,53"	Count of Mortain	Alfred (the butler)	N	10	geld	10	-	N
3989	SOM	"19,54"	Count of Mortain	Count of Mortain	Y	7	geld	5	-	N
3990	SOM	"19,55"	Count of Mortain	Drogo (of Montacute)	N	3.37	geld	2	-	N
3991	SOM	"19,56"	Count of Mortain	Drogo (of Montacute)	N	5	geld	5	-	N
3992	SOM	"19,57"	Count of Mortain	Drogo (of Montacute)	N	8	geld	8	-	N
3993	SOM	"19,58"	Count of Mortain	Bretel (de Sancto Claro)	N	4	geld	2	-	N
3994	SOM	"19,59"	Count of Mortain	Mauger (of Carteret)	N	5	geld	4	-	N
3995	SOM	"19,60"	Count of Mortain	Richard (son of Turolf)	N	3.5	geld	2.5	-	N
3996	SOM	"19,61"	Count of Mortain	Alfred (the butler)	N	0.25	geld	0.5	-	N
3997	SOM	"19,62"	Count of Mortain	Bretel (de Sancto Claro)	N	5	geld	4	-	N
3998	SOM	"19,63"	Count of Mortain	Bretel (de Sancto Claro)	N	3	geld	3	-	N
3999	SOM	"19,64"	Count of Mortain	Bretel (de Sancto Claro)	N	7	geld	5	-	N
4000	SOM	"19,65"	Count of Mortain	Ansger (the Breton)	N	5	geld	4	-	N
4001	SOM	"19,66"	Count of Mortain	Robert {son of Ivo}	N	2.5	geld	3	-	N
4002	SOM	"19,67"	Count of Mortain	Hugh {of Vautortes}	N	1.37	geld	1	-	N
4003	SOM	"19,68"	Count of Mortain	Mauger {of Carteret}	N	3	geld	1.5	-	N
4004	SOM	"19,69"	Count of Mortain	Alfred (the butler)	N	1.62	geld	1.5	-	N
4005	SOM	"19,70"	Count of Mortain	Humphrey <of Wigginton>	N	1	geld	1.5	-	N
4006	SOM	"19,71"	Count of Mortain	Warmund	N	1	geld	1	-	N
4007	SOM	"19,72"	Count of Mortain	Count of Mortain	Y	5	geld	10	-	N
4008	SOM	"19,73"	Count of Mortain	Robert (son of Ivo)	N	2	geld	3	-	N
4009	SOM	"19,74"	Count of Mortain	Drogo (of Montacute)	N	0.75	geld	0.5	-	N
4010	SOM	"19,75"	Count of Mortain	Ansger (the Breton)	N	7	geld	8	-	N
4011	SOM	"19,76"	Count of Mortain	William (of Lestre)	N	2.5	geld	2	-	N
4012	SOM	"19,77"	Count of Mortain	Drogo (of Montacute)	N	1.25	geld	1	-	N
4013	SOM	"19,78"	Count of Mortain	Ralph the priest	N	2	geld	1.6	-	N
4014	SOM	"19,79"	Count of Mortain	Alfred (the butler)	N	3	geld	3	-	N
4015	SOM	"19,80"	Count of Mortain	Alfred {the butler}	N	2	geld	2	-	N
4016	SOM	"19,81"	Count of Mortain	Ansger (the Breton)	N	1	geld	1	-	N
4017	SOM	"19,82"	Count of Mortain	Ansger (the Breton)	N	1	geld	1	-	N
4018	SOM	"19,83"	Count of Mortain	Count of Mortain	Y	1	geld	0.15	-	N
4019	SOM	"19,84"	Count of Mortain	Amund	N	1	geld	1	-	N
4020	SOM	"19,85"	Count of Mortain	Robert {son of Ivo}	N	3.5	geld	3.25	-	N
