surname,occup,occupation,loc,location,location_in,county,topo,nick,rel,English:,French:,Welsh:,Cornish:,Norman:
Wimpenny,0,,0,,,,0,0,0,1,0,0,0,0
Wimpress,0,,0,,,,0,0,0,1,0,0,0,0
Wims,0,,0,,,,0,0,0,1,0,0,0,0
Wimsett,0,,0,,,,0,0,0,1,0,0,0,0
Win,0,,0,,,,0,0,0,1,0,0,0,0
Winand,0,,0,,,,0,0,0,1,0,0,0,0
Winant,0,,0,,,,0,0,0,1,0,0,0,0
Winbolt,0,,0,,,,0,0,0,1,0,0,0,0
Winborn,0,,0,,,,0,0,0,1,0,0,0,0
Winborne,0,,0,,,,0,0,0,1,0,0,0,0
Winbourne,0,,0,,,,0,0,0,1,0,0,0,0
Winbow,0,,0,,,,0,0,0,1,0,0,0,0
Winburn,0,,0,,,,0,0,0,1,0,0,0,0
Winbush,0,,0,,,,0,0,0,1,0,0,0,0
Wincer,0,,1,Windsor,,Berks,0,0,0,1,0,0,0,0
Winch,0,,1,,,,0,1,0,1,0,0,0,0
Winchcombe,0,,0,,,,0,0,0,1,0,0,0,0
Winchester,0,,0,,,,0,0,0,1,0,0,0,0
Winchurch,0,,0,,,,0,0,0,1,0,0,0,0
Wincote,0,,0,,,,0,0,0,1,0,0,0,0
Wincott,0,,0,,,,0,0,0,1,0,0,0,0
Wincup,0,,0,,,,0,0,0,1,0,0,0,0
Wind,0,,0,,,,0,1,0,1,0,0,0,0
Windass,0,,0,,,,0,0,0,1,0,0,0,0
Windass,0,,0,,,,0,0,0,1,0,0,0,0
Winde,0,,0,,,,0,1,0,1,0,0,0,0
Windeatt,0,,0,,,,0,0,0,1,0,0,0,0
Windebank,0,,0,,,,0,0,0,1,0,0,0,0
Windegate,0,,0,,,,0,0,1,1,0,0,0,0
Windelesor,0,,1,Windsor,,Berks,0,0,0,1,0,0,0,0
Windell,0,,0,,,,0,0,0,1,0,0,0,0
Winder,1,,1,,,,0,0,0,1,0,0,0,0
Winder(e,1,,1,,,,0,0,0,1,0,0,0,0
Winderghe,1,,1,,,,0,0,0,1,0,0,0,0
Winders,0,,0,,,,0,0,0,1,0,0,0,0
Winders,1,,1,,,,0,0,0,1,0,0,0,0
Windesor,0,,1,Windsor,,Berks,0,0,0,1,0,0,0,0
Windham,0,,1,,,,0,0,0,1,0,0,0,0
Windiate,0,,0,,,,0,0,0,1,0,0,0,0
Windibank,0,,0,,,,0,0,0,1,0,0,0,0
Windle,0,,0,,,,0,0,0,1,0,0,0,0
Windlesor,0,,1,Windsor,,Berks,0,0,0,1,0,0,0,0
Windley,0,,0,,,,0,0,0,1,0,0,0,0
Windmill,0,,0,,,,0,0,0,1,0,0,0,0
Windon,0,,1,,,,0,0,0,1,0,0,0,0
Windover,0,,0,,,,0,0,0,1,0,0,0,0
Window,0,,0,,,,0,0,0,1,0,0,0,0
Window,0,,0,,,,0,0,0,1,0,0,0,0
Windows,0,,0,,,,0,0,0,1,0,0,0,0
Windridge,0,,0,,,,0,0,0,1,0,0,0,0
Windross,0,,0,,,,0,0,0,1,0,0,0,0
Windsor,0,,1,Windsor,,Berks,0,0,0,1,0,0,0,0
Windum,0,,1,,,,0,0,0,1,0,0,0,0
Windus,0,,0,,,,0,0,0,1,0,0,0,0
Windust,0,,0,,,,0,0,0,1,0,0,0,0
Winel,0,,1,Winnall,,Herefs,0,0,1,1,0,0,0,0
Wines,0,,0,,,,0,0,0,1,0,0,0,0
Wineston,0,,1,,,,0,0,1,1,0,1,0,0
Winey,0,,0,,,,0,0,0,1,0,0,0,0
Winfield,0,,0,,,,0,0,0,1,0,0,0,0
Winfindale,0,,0,,,,0,0,0,1,0,0,0,0
Winford,0,,0,,,,0,0,0,1,0,0,0,0
Winfrey,0,,0,,,,0,0,0,1,0,0,0,0
Wing,0,,1,,,,0,0,1,1,0,0,0,0
Wingar,0,,0,,,,0,0,0,1,0,0,0,0
Wingard,0,,0,,,,0,0,0,1,0,0,0,0
Wingate,0,,0,,,,0,0,0,1,0,0,0,0
Winger,0,,0,,,,0,0,0,1,0,0,0,0
Winget,0,,0,,,,0,0,0,1,0,0,0,0
Wingett,0,,0,,,,0,0,0,1,0,0,0,0
Wingfield,0,,0,,,,0,0,0,1,0,0,0,0
Wingham,0,,0,,,,0,0,0,1,0,0,0,0
Wingrave,0,,0,,,,0,0,0,1,0,0,0,0
Wingrove,0,,0,,,,0,0,0,1,0,0,0,0
Winhal,0,,1,Winnall,,Herefs,0,0,1,1,0,0,0,0
Winham,0,,0,,,,0,0,0,1,0,0,0,0
Winifield,0,,0,,,,0,0,0,1,0,0,0,0
Wink,0,,1,,,,0,1,0,1,0,0,0,0
Winkes,0,,1,,,,0,1,0,1,0,0,0,0
Winkfield,0,,0,,,,0,0,0,1,0,0,0,0
Winkle,0,,0,,,,0,0,0,1,0,0,0,0
Winkles,0,,0,,,,0,0,0,1,0,0,0,0
Winkles,0,,0,,,,0,0,0,1,0,0,0,0
Winkless,0,,0,,,,0,0,0,1,0,0,0,0
Winkless,0,,0,,,,0,0,0,1,0,0,0,0
Winkley,0,,0,,,,0,0,0,1,0,0,0,0
Winks,0,,0,,,,0,0,0,1,0,0,0,0
Winks,0,,1,,,,0,1,0,1,0,0,0,0
Winkworth,0,,0,,,,0,0,0,1,0,0,0,0
Winley,0,,0,,,,0,0,0,1,0,0,0,0
Winlow,0,,0,,,,0,0,0,1,0,0,0,0
Winman,0,,0,,,,0,0,0,1,0,0,0,0
Winmill,0,,0,,,,0,0,0,1,0,0,0,0
Winnall,0,,1,Winnall,,Herefs,0,0,1,1,0,0,0,0
Winnard,0,,0,,,,0,0,0,1,0,0,0,0
Winnell,0,,1,Winnall,,Herefs,0,0,1,1,0,0,0,0
Winner,0,,0,,,,0,0,0,1,0,0,0,0
Winnery,0,,0,,,,0,0,0,1,0,0,0,0
Winnett,0,,0,,,,0,0,0,1,0,0,0,0
Winney,0,,0,,,,0,0,0,1,0,0,0,0
Winnick,0,,0,,,,0,0,0,1,0,0,0,0
Winnicott,0,,0,,,,0,0,0,1,0,0,0,0
Winnington,0,,0,,,,0,0,0,1,0,0,0,0
Winnington,0,,0,,,,0,0,0,1,0,0,0,0
Winns,0,,0,,,,0,0,0,1,0,0,0,0
Winny,0,,0,,,,0,0,0,1,0,0,0,0
Winpenny,0,,0,,,,0,0,0,1,0,0,0,0
Winrow,0,,0,,,,0,0,0,1,0,0,0,0
Winser,0,,1,Windsor,,Berks,0,0,0,1,0,0,0,0
Winsett,0,,0,,,,0,0,0,1,0,0,0,0
Winship,0,,0,,,,0,0,0,1,0,0,0,0
Winskell,0,,0,,,,0,0,0,1,0,0,0,0
Winskill,0,,0,,,,0,0,0,1,0,0,0,0
Winslade,0,,0,,,,0,0,0,1,0,0,0,0
Winslet,0,,0,,,,0,0,0,1,0,0,0,0
Winsley,0,,0,,,,0,0,0,1,0,0,0,0
Winsley,0,,1,,,,0,0,0,1,0,0,0,0
Winsloe,0,,0,,,,0,0,0,1,0,0,0,0
Winslow,0,,0,,,,0,0,0,1,0,0,0,0
Winson,0,,0,,,,0,0,0,1,0,0,0,0
Winsor,0,,1,Windsor,,Berks,0,0,0,1,0,0,0,0
Winspear,0,,0,,,,0,0,0,1,0,0,0,0
Winsper,0,,0,,,,0,0,0,1,0,0,0,0
Winstanley,0,,0,,,,0,0,0,1,0,0,0,0
Winstanly,0,,0,,,,0,0,0,1,0,0,0,0
Winston,0,,1,,,,0,0,1,1,0,1,0,0
Winstone,0,,1,,,,0,0,1,1,0,1,0,0
Winstonne,0,,1,,,,0,0,1,1,0,1,0,0
Wint,0,,1,,,,0,0,0,1,0,0,0,0
Winter,0,,0,,,,0,0,0,1,0,0,0,0
Winter,0,,0,,,,0,1,1,1,0,0,0,0
Winter,0,,0,,,,0,0,1,1,0,0,0,0
Winterbone,0,,0,,,,0,0,0,1,0,0,0,0
Winterbone,0,,0,,,,0,0,0,1,0,0,0,0
Winterborn,0,,0,,,,0,0,0,1,0,0,0,0
Winterborne,0,,0,,,,0,0,0,1,0,0,0,0
Winterbotham,0,,0,,,,0,0,0,1,0,0,0,0
Winterbottom,0,,0,,,,0,0,0,1,0,0,0,0
Winterbourn,0,,0,,,,0,0,0,1,0,0,0,0
Winterbourne,0,,0,,,,0,0,0,1,0,0,0,0
Winterburn,0,,0,,,,0,0,0,1,0,0,0,0
Winterflood,0,,0,,,,0,0,0,1,0,0,0,0
Winteringham,0,,0,,,,0,0,0,1,0,0,0,0
Winterman,0,,0,,,,0,0,0,1,0,0,0,0
Winters,0,,0,,,,0,0,0,1,0,0,0,0
Wintersgill,0,,0,,,,0,0,0,1,0,0,0,0
Winterson,0,,0,,,,0,0,0,1,0,0,0,0
Winterson,0,,0,,,,0,0,0,1,0,0,0,0
Winterton,0,,0,,,,0,0,0,1,0,0,0,0
Wintewrth',0,,1,Wentworth,,Cambs,0,0,0,1,0,0,0,0
Winthorpe,0,,0,,,,0,0,0,1,0,0,0,0
Winthrop,0,,0,,,,0,0,0,1,0,0,0,0
Winthrope,0,,0,,,,0,0,0,1,0,0,0,0
Wintle,0,,0,,,,0,0,0,1,0,0,0,0
Winton,0,,0,,,,0,0,0,1,0,0,0,0
Wintringham,0,,0,,,,0,0,0,1,0,0,0,0
Wintrip,0,,0,,,,0,0,0,1,0,0,0,0
Wintrup,0,,0,,,,0,0,0,1,0,0,0,0
Wintteworth,0,,1,Wentworth,,Cambs,0,0,0,1,0,0,0,0
Winwick,0,,0,,,,0,0,0,1,0,0,0,0
Winwood,0,,0,,,,0,0,0,1,0,0,0,0
Winwright,0,,0,,,,0,0,0,1,0,0,0,0
Winyard,0,,0,,,,0,0,0,1,0,0,0,0
Winzar,0,,1,Windsor,,Berks,0,0,0,1,0,0,0,0
Winzer,0,,1,Windsor,,Berks,0,0,0,1,0,0,0,0
Wiot,0,,0,,,,0,0,1,1,0,0,0,0
Wirdnam,0,,0,,,,0,0,0,1,0,0,0,0
Wire,0,,1,,,,0,0,0,1,0,0,0,0
Wirley,0,,1,,,,0,0,0,1,0,0,0,0
Wirth,0,,0,,,,0,0,0,1,0,0,0,0
Wis,0,,1,,,,0,1,0,1,0,0,0,0
Wisant,0,,1,,,,0,0,0,1,1,0,0,0
Wisbeach,0,,1,Wisbech,,Cambs,0,0,0,1,0,0,0,0
Wisbee,0,,1,Wisbech,,Cambs,0,0,0,1,0,0,0,0
Wisbey,0,,1,Wisbech,,Cambs,0,0,0,1,0,0,0,0
Wisbich,0,,1,Wisbech,,Cambs,0,0,0,1,0,0,0,0
Wisbish,0,,1,Wisbech,,Cambs,0,0,0,1,0,0,0,0
Wisbitche,0,,1,Wisbech,,Cambs,0,0,0,1,0,0,0,0
Wisby,0,,1,Wisbech,,Cambs,0,0,0,1,0,0,0,0
Wisbye,0,,1,Wisbech,,Cambs,0,0,0,1,0,0,0,0
Wiscand,0,,1,,,,0,0,0,1,1,0,0,0
Wiscebi,0,,1,Wisbech,,Cambs,0,0,0,1,0,0,0,0
Wiscombe,0,,0,,,,0,0,0,1,0,0,0,0
Wisden,0,,0,,,,0,0,0,1,0,0,0,0
Wisden,0,,0,,,,0,0,0,1,0,0,0,0
Wisdom,0,,0,,,,0,0,0,1,0,0,0,0
Wise,0,,1,,,,0,1,0,1,0,0,0,0
Wiseman,0,,0,,,,0,0,0,1,0,0,0,0
Wish,0,,0,,,,0,0,0,1,0,0,0,0
Wishon,0,,0,,,,0,0,0,1,0,0,0,0
Wisken,0,,0,,,,0,0,0,1,0,0,0,0
Wiskin,0,,0,,,,0,0,0,1,0,0,0,0
Wisking,0,,0,,,,0,0,0,1,0,0,0,0
Wissler,0,,0,,,,0,0,0,1,0,0,0,0
Wisson,0,,0,,,,0,0,0,1,0,0,0,0
Wisson,0,,1,,,,0,0,0,1,1,0,0,0
Wistance,0,,0,,,,0,0,0,1,0,0,0,0
Wiston,0,,0,,,,0,0,0,1,0,0,0,0
Wistow,0,,0,,,,0,0,0,1,0,0,0,0
Wiswall,0,,0,,,,0,0,0,1,0,0,0,0
Wiswell,0,,0,,,,0,0,0,1,0,0,0,0
Wit,0,,1,,,,0,1,1,1,0,0,0,0
Witacra,0,,1,Wheatacre,,Norfolk,0,0,0,1,0,0,0,0
Witard,0,,0,,,,0,0,0,1,0,0,0,0
Witberd,0,,0,,,,0,1,0,1,0,0,0,0
Witbred,0,,0,,,,0,1,0,1,0,0,0,0
Witby,0,,0,,,,0,0,0,1,0,0,0,0
Witchalls,0,,0,,,,0,0,0,1,0,0,0,0
Witchell,0,,0,,,,0,0,0,1,0,0,0,0
Witcher,0,,0,,,,0,0,0,1,0,0,0,0
Witcomb,0,,0,,,,0,0,0,1,0,0,0,0
Witcombe,0,,0,,,,0,0,0,1,0,0,0,0
Wite,0,,1,,,,0,1,1,1,0,0,0,0
With,0,,0,,,,0,0,1,0,0,1,0,0
With,0,,0,,,,0,0,0,1,0,0,0,0
Witham,0,,0,,,,0,0,0,1,0,0,0,0
Withams,0,,0,,,,0,0,0,1,0,0,0,0
Withams,0,,0,,,,0,0,0,1,0,0,0,0
Withcala,0,,1,Rowland,,Derbys,0,0,1,1,0,0,0,0
Withe,0,,0,,,,0,0,0,1,0,0,0,0
Withecombe,0,,0,,,,0,0,0,1,0,0,0,0
Withell,0,,1,,,,0,0,0,1,0,0,1,0
Wither,0,,1,,,,0,0,1,1,0,1,0,0
Witherall,0,,0,,,,0,0,0,1,0,0,0,0
Witherby,0,,0,,,,0,0,0,1,0,0,0,0
Witherden,0,,0,,,,0,0,0,1,0,0,0,0
Witherell,0,,0,,,,0,0,0,1,0,0,0,0
Witherford,0,,0,,,,0,0,0,1,0,0,0,0
Witherick,0,,1,,,,0,0,1,1,0,0,0,0
Witheridge,0,,0,,,,0,0,0,1,0,0,0,0
Witherington,0,,0,,,,0,0,0,1,0,0,0,0
Witherley,0,,0,,,,0,0,0,1,0,0,0,0
Witherly,0,,0,,,,0,0,0,1,0,0,0,0
Witherow,0,,0,,,,0,0,0,1,0,0,0,0
Witherow,0,,0,,,,0,0,0,1,0,0,0,0
Withers,0,,1,,,,0,0,1,1,0,1,0,0
Withers,0,,0,,,,0,0,0,1,0,0,0,0
Withes,0,,1,,,,0,1,0,1,0,0,0,0
Witheved,0,,0,,,,0,1,0,1,0,0,0,0
Withey,0,,0,,,,0,0,0,1,0,0,0,0
Withez,0,,1,,,,0,1,0,1,0,0,0,0
Withier,0,,1,,,,0,0,1,1,0,1,0,0
Withington,0,,0,,,,0,0,0,1,0,0,0,0
Withnall,0,,0,,,,0,0,0,1,0,0,0,0
Withnell,0,,0,,,,0,0,0,1,0,0,0,0
Withrow,0,,0,,,,0,0,0,1,0,0,0,0
Withunge,0,,1,,,,0,0,1,1,0,0,0,0
Withy,0,,0,,,,0,0,0,1,0,0,0,0
Withycombe,0,,0,,,,0,0,0,1,0,0,0,0
Witick,0,,1,,,,0,0,0,1,0,0,0,0
Witley,0,,0,,,,0,0,0,1,0,0,0,0
Witloc,0,,1,,,,0,1,1,1,0,0,0,0
Witlu[m,0,,1,,,,0,1,0,1,0,0,0,0
Witman,0,,0,,,,0,0,0,1,0,0,0,0
Witney,0,,0,,,,0,0,0,1,0,0,0,0
Witt,0,,1,,,,0,1,1,1,0,0,0,0
Wittaker,0,,1,Wheatacre,,Norfolk,0,0,0,1,0,0,0,0
Wittamore,0,,0,,,,0,0,0,1,0,0,0,0
Wittams,0,,0,,,,0,0,0,1,0,0,0,0
Wittams,0,,0,,,,0,0,0,1,0,0,0,0
Witte,0,,1,,,,0,1,1,1,0,0,0,0
Witten,0,,1,Whitton,Morebattle,Selkirks,0,0,0,1,0,0,0,0
Witter,0,,0,,,,0,0,0,1,0,0,0,0
Witterick,0,,1,,,,0,0,1,1,0,0,0,0
Wittering,0,,0,,,,0,0,0,1,0,0,0,0
Wittick,0,,0,,,,0,0,0,1,0,0,0,0
Witting,0,,0,,,,0,0,0,1,0,0,0,0
Wittingham,0,,0,,,,0,0,0,1,0,0,0,0
Wittington,0,,0,,,,0,0,0,1,0,0,0,0
Wittle,0,,0,,,,0,0,0,1,0,0,0,0
Wittman,0,,0,,,,0,0,0,1,0,0,0,0
Witton,0,,1,Whitton,Morebattle,Selkirks,0,0,0,1,0,0,0,0
Witton,0,,0,,,,0,0,0,1,0,0,0,0
Wittrick,0,,1,,,,0,0,1,1,0,0,0,0
Wittridge,0,,1,,,,0,0,1,1,0,0,0,0
Witts,0,,0,,,,0,0,0,1,0,0,0,0
Witts,0,,1,,,,0,1,1,1,0,0,0,0
Wittun,0,,1,Whitton,Morebattle,Selkirks,0,0,0,1,0,0,0,0
Wivell,0,,0,,,,0,0,0,1,0,0,0,0
Wix,0,,0,,,,0,0,0,1,0,0,0,0
Wix,0,,0,,,,0,0,0,1,0,0,0,0
Wixey,0,,0,,,,0,0,0,1,0,0,0,0
Wixon,0,,0,,,,0,0,0,1,0,0,0,0
Wixted,0,,0,,,,0,0,0,1,0,0,0,0
Wizzard,0,,0,,,,0,1,0,1,0,0,0,1
Wiðer,0,,1,,,,0,0,1,1,0,1,0,0
Wlmar,0,,1,,,,0,0,1,1,0,0,0,0
Wlmer,0,,1,,,,0,0,1,1,0,0,0,0
Wlstan,0,,1,Wolston,,Warwicks,0,0,1,1,0,0,0,0
Wlueia,0,,1,,,,1,0,1,1,0,0,0,0
Wluerton',0,,1,Wolferton,,Norfolk,0,0,0,1,0,0,0,0
Woad,0,,0,,,,0,0,0,1,0,0,0,0
Woakes,0,,0,,,,0,0,0,1,0,0,0,0
Woakes,0,,0,,,,0,0,0,1,0,0,0,0
Woan,0,,0,,,,0,0,0,1,0,0,0,0
Woburn,0,,0,,,,0,0,0,1,0,0,0,0
Woby,0,,0,,,,0,0,0,1,0,0,0,0
Woby,0,,0,,,,0,0,0,1,0,0,0,0
Woby,0,,1,Walesby,,Lincs,0,0,0,1,0,0,0,0
Wod,0,,1,,,,0,0,0,1,0,0,0,0
Wodard,1,,0,,,,0,0,1,1,0,0,0,0
Woddard,1,,0,,,,0,0,1,1,0,0,0,0
Woddowes,0,,1,,,,0,0,0,1,0,0,0,0
Woddus,0,,1,,,,0,0,0,1,0,0,0,0
Wode,0,,1,,,,0,0,0,1,0,0,0,0
Wodecot',0,,0,,,,0,1,0,1,0,0,0,0
Wodecot',0,,1,,,,0,0,1,1,0,0,0,0
Wodefalle,0,,1,,,,0,0,0,1,0,0,0,0
Wodefold,0,,1,,,,0,0,0,1,0,0,0,0
Wodefold',0,,1,,,,0,0,0,1,0,0,0,0
Wodeford,0,,1,Woodford,"Saint
Boswells",Roxburgh,0,0,0,1,0,0,0,0
Wodehay,0,,1,,,,1,1,0,1,0,0,0,0
Wodehaye,0,,1,,,,1,1,0,1,0,0,0,0
Wodeheye,0,,1,,,,1,1,0,1,0,0,0,0
Wodehird,1,,0,,,,0,0,1,1,0,0,0,0
Wodehirde,1,,0,,,,0,0,1,1,0,0,0,0
Wodehose,0,,1,,,,0,0,0,1,0,0,0,0
Wodehous,0,,1,,,,0,0,0,1,0,0,0,0
Wodehouse,0,,1,,,,0,0,0,1,0,0,0,0
Wodehus,0,,1,,,,0,0,0,1,0,0,0,0
Wodeman,1,,0,,,,0,0,1,1,0,0,0,0
Woderd,1,,0,,,,0,0,1,1,0,0,0,0
Wodes,0,,0,,,,0,0,0,1,0,0,0,0
Wodeside,0,,1,,,,1,0,0,1,0,0,0,0
Wodesom,0,,1,,,,0,0,1,1,0,0,0,0
Wodfall',0,,1,,,,0,0,0,1,0,0,0,0
Wodford,0,,1,Woodford,"Saint
Boswells",Roxburgh,0,0,0,1,0,0,0,0
Wodforde,0,,1,Woodford,"Saint
Boswells",Roxburgh,0,0,0,1,0,0,0,0
Wodham,0,,1,,,,0,0,1,1,0,0,0,0
Wodhams,0,,0,,,,0,0,0,1,0,0,0,0
Wodhams,0,,0,,,,0,0,0,1,0,0,0,0
Wodhay,0,,1,,,,1,1,0,1,0,0,0,0
Wodosom,0,,1,,,,0,0,1,1,0,0,0,0
Wodoson',0,,1,,,,0,0,1,1,0,0,0,0
Wodsid,0,,1,,,,1,0,0,1,0,0,0,0
Wodson,0,,1,,,,0,0,1,1,0,0,0,0
Wodsyd,0,,1,,,,1,0,0,1,0,0,0,0
Wodsyid,0,,1,,,,1,0,0,1,0,0,0,0
Wody,0,,1,,,,1,1,0,1,0,0,0,0
Wodye,0,,1,,,,1,1,0,1,0,0,0,0
Woffenden,0,,0,,,,0,0,0,1,0,0,0,0
Woffinden,0,,0,,,,0,0,0,1,0,0,0,0
Woffindin,0,,0,,,,0,0,0,1,0,0,0,0
Wolbold,0,,0,,,,0,0,0,1,0,0,0,0
Wolcherchehagh,0,,0,,,,0,0,1,1,0,0,0,0
Wolcott,0,,0,,,,0,0,0,1,0,0,0,0
Wold,0,,0,,,,0,0,0,1,0,0,0,0
Wolde,0,,0,,,,0,0,0,1,0,0,0,0
Wolden,0,,1,Waldon,"Milton
Damerel",Devon,0,0,0,1,0,0,0,0
Wolder,0,,1,,,,1,0,1,1,0,0,0,0
Woldridge,0,,1,Aldridge,,Staffs,0,0,1,1,0,0,0,0
Woldridge,0,,0,,,,0,0,0,1,0,0,0,0
Woledge,0,,1,,,,0,0,0,1,0,0,0,0
Woledge,0,,0,,,,0,0,0,1,0,0,0,0
Wolfendale,0,,0,,,,0,0,0,1,0,0,0,0
Wolfenden,0,,0,,,,0,0,0,1,0,0,0,0
Wolferton,0,,1,Wolferton,,Norfolk,0,0,0,1,0,0,0,0
Wolfes,0,,0,,,,0,0,0,1,0,0,0,0
Wolfey,0,,1,,,,1,0,1,1,0,0,0,0
Wolffram,0,,0,,,,0,0,1,1,0,0,0,0
Wolfin,0,,1,,,,0,0,1,1,0,0,0,0
Wolfington,0,,0,,,,0,0,0,1,0,0,0,0
Wolfington,0,,0,,,,0,0,0,1,0,0,0,0
Wolflay,0,,1,,,,0,0,0,1,0,0,0,0
Wolford,0,,0,,,,0,0,0,1,0,0,0,0
Wolforth,0,,0,,,,0,0,0,1,0,0,0,0
Wolfram,0,,0,,,,0,0,1,1,0,0,0,0
Wolfroun,0,,0,,,,0,0,1,1,0,0,0,0
Wolfryd,0,,0,,,,0,0,0,1,0,0,0,0
Wolfueue,0,,1,,,,1,0,1,1,0,0,0,0
Wolfy,0,,1,,,,1,0,1,1,0,0,0,0
Woll,1,,1,,,,1,1,0,1,0,0,0,0
Wollacott,0,,0,,,,0,0,0,1,0,0,0,0
Wollam,0,,0,,,,0,0,0,1,0,0,0,0
Wollan,0,,0,,,,0,0,0,1,0,0,0,0
Wollard,0,,0,,,,0,0,0,1,0,0,0,0
Wollas,0,,0,,,,0,0,0,1,0,0,0,0
Wollaston,0,,0,,,,0,0,0,1,0,0,0,0
Wolle,1,,1,,,,1,1,0,1,0,0,0,0
Wolledge,0,,0,,,,0,0,0,1,0,0,0,0
Wolledge,0,,1,,,,0,0,0,1,0,0,0,0
Woller,0,,1,Wooler,,Northumb,0,0,0,1,0,0,0,0
Wollerton,0,,0,,,,0,0,0,1,0,0,0,0
Wollett,0,,0,,,,0,0,0,1,0,0,0,0
Wolley,0,,1,,,,0,0,0,1,0,0,0,0
Wollman,0,,0,,,,0,0,0,1,0,0,0,0
Wollmer,0,,1,,,,0,0,1,1,0,0,0,0
Wollore,0,,1,Wooler,,Northumb,0,0,0,1,0,0,0,0
Wollouere,0,,1,Wooler,,Northumb,0,0,0,1,0,0,0,0
Wollour,0,,1,Wooler,,Northumb,0,0,0,1,0,0,0,0
Wolloure,0,,1,Wooler,,Northumb,0,0,0,1,0,0,0,0
Wollovere,0,,1,Wooler,,Northumb,0,0,0,1,0,0,0,0
Wolman,0,,0,,,,0,0,0,1,0,0,0,0
Wolmar,0,,1,,,,0,0,1,1,0,0,0,0
Wolmer,0,,1,,,,0,0,1,1,0,0,0,0
Wolmere,0,,1,,,,0,0,1,1,0,0,0,0
Wolmor,0,,1,,,,0,0,1,1,0,0,0,0
Wolmore,0,,1,,,,0,0,1,1,0,0,0,0
Woloure,0,,1,Wooler,,Northumb,0,0,0,1,0,0,0,0
Wolrich,0,,0,,,,0,0,0,1,0,0,0,0
Wolseley,0,,0,,,,0,0,0,1,0,0,0,0
Wolsey,0,,0,,,,0,0,0,1,0,0,0,0
Wolsley,0,,0,,,,0,0,0,1,0,0,0,0
Wolstan,0,,1,Wolston,,Warwicks,0,0,1,1,0,0,0,0
Wolstanholme,0,,0,,,,0,0,0,1,0,0,0,0
Wolstencroft,0,,0,,,,0,0,0,1,0,0,0,0
Wolstenholm,0,,0,,,,0,0,0,1,0,0,0,0
Wolstenholme,0,,0,,,,0,0,0,1,0,0,0,0
Wolstenhulme,0,,0,,,,0,0,0,1,0,0,0,0
Wolston,0,,1,Wolston,,Warwicks,0,0,1,1,0,0,0,0
Wolston',0,,1,Wolston,,Warwicks,0,0,1,1,0,0,0,0
Wolstoncroft,0,,0,,,,0,0,0,1,0,0,0,0
Wolstone,0,,1,Wolston,,Warwicks,0,0,1,1,0,0,0,0
Wolters,0,,0,,,,0,0,0,1,0,0,0,0
Wolton,0,,0,,,,0,0,0,1,0,0,0,0
Woluelie,0,,1,,,,0,0,0,1,0,0,0,0
Woluen',0,,1,,,,0,0,1,1,0,0,0,0
Wolueston,0,,1,Wolston,,Warwicks,0,0,1,1,0,0,0,0
Wolvele,0,,1,,,,0,0,0,1,0,0,0,0
Wolveleye,0,,1,,,,0,0,0,1,0,0,0,0
Wolveridge,0,,0,,,,0,0,0,1,0,0,0,0
Wolverson,0,,0,,,,0,0,0,1,0,0,0,0
Wolverton,0,,1,Wolferton,,Norfolk,0,0,0,1,0,0,0,0
Wolvey,0,,1,,,,1,0,1,1,0,0,0,0
Wolvyne,0,,1,,,,0,0,1,1,0,0,0,0
Wolwin,0,,1,,,,0,0,1,1,0,0,0,0
Womack,0,,0,,,,0,0,0,1,0,0,0,0
Wombell,0,,0,,,,0,0,0,1,0,0,0,0
Womble,0,,0,,,,0,0,0,1,0,0,0,0
Wombwell,0,,0,,,,0,0,0,1,0,0,0,0
Womer,0,,1,,,,0,0,1,1,0,0,0,0
Womersley,0,,0,,,,0,0,0,1,0,0,0,0
Womwell,0,,0,,,,0,0,0,1,0,0,0,0
Wonde,0,,1,,,,0,1,0,1,0,0,0,0
Wonders,0,,0,,,,0,0,0,1,0,0,0,0
Wone,0,,1,,,,0,0,0,0,0,0,1,0
Wonfor,0,,0,,,,0,0,0,1,0,0,0,0
Wonnacott,0,,0,,,,0,0,0,1,0,0,0,0
Wonson,0,,0,,,,0,0,0,1,0,0,0,0
Wontner,0,,0,,,,0,0,0,1,0,0,0,0
Wood,0,,1,,,,0,0,0,1,0,0,0,0
Woodacre,0,,0,,,,0,0,0,1,0,0,0,0
Woodage,0,,0,,,,0,0,0,1,0,0,0,0
Woodage,0,,0,,,,0,0,0,1,0,0,0,0
Woodall,0,,0,,,,0,0,0,1,0,0,0,0
Woodard,1,,0,,,,0,0,1,1,0,0,0,0
Woodberry,0,,0,,,,0,0,0,1,0,0,0,0
Woodbine,0,,0,,,,0,0,0,1,0,0,0,0
Woodbridge,0,,0,,,,0,0,0,1,0,0,0,0
Woodbury,0,,0,,,,0,0,0,1,0,0,0,0
Woodcock,0,,0,,,,0,0,0,1,0,0,0,0
Woodcraft,0,,0,,,,0,0,0,1,0,0,0,0
Woodcroft,0,,0,,,,0,0,0,1,0,0,0,0
Woodd,0,,1,,,,0,0,0,1,0,0,0,0
Wooddin,0,,0,,,,0,0,0,1,0,0,0,0
Wooddiss,0,,1,,,,0,0,0,1,0,0,0,0
Wooddisse,0,,0,,,,0,0,0,1,0,0,0,0
Woode,0,,1,,,,0,0,0,1,0,0,0,0
Woodell,0,,0,,,,0,0,0,1,0,0,0,0
