recipient_surname,recipient_surname_id,recipient_value,recipient_surname_count,match_surname,match_surname_id,match_value,match_surname_count
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Bend,311,197.5,58,Russell,surname_count,178.5,57
Bend,311,197.5,58,Russell,surname,178.5,57
Bend,311,197.5,58,Russell,value,178.5,57
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Drake,1293,579.0,84,Serle,surname_count,538.0,95
Drake,1293,579.0,84,Serle,surname,538.0,95
Drake,1293,579.0,84,Serle,value,538.0,95
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Rawe,3291,221.0,43,Wyett,surname_count,216.0,43
Rawe,3291,221.0,43,Wyett,surname,216.0,43
Rawe,3291,221.0,43,Wyett,value,216.0,43
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Waldron,4256,94.0,19,Clardfyld,surname_count,80.0,21
Waldron,4256,94.0,19,Clardfyld,surname,80.0,21
Waldron,4256,94.0,19,Clardfyld,value,80.0,21
Harry,1903,349.0,58,William,surname_count,335.0,58
Harry,1903,349.0,58,William,surname,335.0,58
Harry,1903,349.0,58,William,value,335.0,58
Heton,4209,174.0,22,Wethernge,surname_count,156.0,19
Heton,4209,174.0,22,Wethernge,surname,156.0,19
Heton,4209,174.0,22,Wethernge,value,156.0,19
Rawe,3291,221.0,43,Wyett,surname_count,216.0,43
Rawe,3291,221.0,43,Wyett,surname,216.0,43
Rawe,3291,221.0,43,Wyett,value,216.0,43
Reve,3291,221.0,43,Wyett,surname_count,216.0,43
Reve,3291,221.0,43,Wyett,surname,216.0,43
Reve,3291,221.0,43,Wyett,value,216.0,43
Reve,3291,221.0,43,Wyett,surname_count,216.0,43
Reve,3291,221.0,43,Wyett,surname,216.0,43
Reve,3291,221.0,43,Wyett,value,216.0,43
Hart,1900,164.0,20,Weston,surname_count,174.0,22
Hart,1900,164.0,20,Weston,surname,174.0,22
Hart,1900,164.0,20,Weston,value,174.0,22
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Reve,3291,221.0,43,Wyett,surname_count,216.0,43
Reve,3291,221.0,43,Wyett,surname,216.0,43
Reve,3291,221.0,43,Wyett,value,216.0,43
Reve,3291,221.0,43,Wyett,surname_count,216.0,43
Reve,3291,221.0,43,Wyett,surname,216.0,43
Reve,3291,221.0,43,Wyett,value,216.0,43
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Dyer,1333,355.0,81,Walter,surname_count,303.0,92
Dyer,1333,355.0,81,Walter,surname,303.0,92
Dyer,1333,355.0,81,Walter,value,303.0,92
Dyer,1333,355.0,81,Walter,surname_count,303.0,92
Dyer,1333,355.0,81,Walter,surname,303.0,92
Dyer,1333,355.0,81,Walter,value,303.0,92
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Rewe,3291,221.0,43,Wyett,surname_count,216.0,43
Rewe,3291,221.0,43,Wyett,surname,216.0,43
Rewe,3291,221.0,43,Wyett,value,216.0,43
Drake,1293,579.0,84,Serle,surname_count,538.0,95
Drake,1293,579.0,84,Serle,surname,538.0,95
Drake,1293,579.0,84,Serle,value,538.0,95
Gayle,1586,358.0,44,Notton,surname_count,337.0,46
Gayle,1586,358.0,44,Notton,surname,337.0,46
Gayle,1586,358.0,44,Notton,value,337.0,46
Mayne,2671,343.5,77,Stone,surname_count,346.0,87
Mayne,2671,343.5,77,Stone,surname,346.0,87
Mayne,2671,343.5,77,Stone,value,346.0,87
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Swethe,3598,1458.5,287,Smyth,surname_count,1458.5,287
Swethe,3598,1458.5,287,Smyth,surname,1458.5,287
Swethe,3598,1458.5,287,Smyth,value,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Gole,1636,90.0,20,Worthen,surname_count,81.0,22
Gole,1636,90.0,20,Worthen,surname,81.0,22
Gole,1636,90.0,20,Worthen,value,81.0,22
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Gele,1636,90.0,20,Worthen,surname_count,81.0,22
Gele,1636,90.0,20,Worthen,surname,81.0,22
Gele,1636,90.0,20,Worthen,value,81.0,22
Cell,1586,358.0,44,Notton,surname_count,337.0,46
Cell,1586,358.0,44,Notton,surname,337.0,46
Cell,1586,358.0,44,Notton,value,337.0,46
Gele,1636,90.0,20,Worthen,surname_count,81.0,22
Gele,1636,90.0,20,Worthen,surname,81.0,22
Gele,1636,90.0,20,Worthen,value,81.0,22
Bellell,1586,358.0,44,Notton,surname_count,337.0,46
Bellell,1586,358.0,44,Notton,surname,337.0,46
Bellell,1586,358.0,44,Notton,value,337.0,46
Dyer,1333,355.0,81,Walter,surname_count,303.0,92
Dyer,1333,355.0,81,Walter,surname,303.0,92
Dyer,1333,355.0,81,Walter,value,303.0,92
Walter,4131,66.0,8,Stehilhil,surname_count,64.5,7
Walter,4131,66.0,8,Stehilhil,surname,64.5,7
Walter,4131,66.0,8,Stehilhil,value,64.5,7
Gele,1636,90.0,20,Worthen,surname_count,81.0,22
Gele,1636,90.0,20,Worthen,surname,81.0,22
Gele,1636,90.0,20,Worthen,value,81.0,22
Galloll,1586,358.0,44,Notton,surname_count,337.0,46
Galloll,1586,358.0,44,Notton,surname,337.0,46
Galloll,1586,358.0,44,Notton,value,337.0,46
Elypt,1363,723.5,160,Webber,surname_count,827.0,162
Elypt,1363,723.5,160,Webber,surname,827.0,162
Elypt,1363,723.5,160,Webber,value,827.0,162
Southecote,3631,789.0,21,Cheman,surname_count,680.0,16
Southecote,3631,789.0,21,Cheman,surname,680.0,16
Southecote,3631,789.0,21,Cheman,value,680.0,16
Hart,1900,164.0,20,Weston,surname_count,174.0,22
Hart,1900,164.0,20,Weston,surname,174.0,22
Hart,1900,164.0,20,Weston,value,174.0,22
Woldr,4114,57.0,19,Wold,surname_count,57.0,19
Woldr,4114,57.0,19,Wold,surname,57.0,19
Woldr,4114,57.0,19,Wold,value,57.0,19
Gay,1775,196.0,47,Wyett,surname_count,216.0,43
Gay,1775,196.0,47,Wyett,surname,216.0,43
Gay,1775,196.0,47,Wyett,value,216.0,43
Clarke,834,709.0,148,Elyett,surname_count,723.5,160
Clarke,834,709.0,148,Elyett,surname,723.5,160
Clarke,834,709.0,148,Elyett,value,723.5,160
Yeard,4377,147.0,17,Yarde,surname_count,147.0,17
Yeard,4377,147.0,17,Yarde,surname,147.0,17
Yeard,4377,147.0,17,Yarde,value,147.0,17
Brown,593,75.0,18,Mounsteven,surname_count,71.66666666666667,20
Brown,593,75.0,18,Mounsteven,surname,71.66666666666667,20
Brown,593,75.0,18,Mounsteven,value,71.66666666666667,20
Hydon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Hydon,1835,1010.5,63,Haydon,surname,1010.5,63
