page,note,category,line,hundred,text,eo_text,pt_text,new_text,forename,surname,type,title,value,new_pt_text,pt_forename,pt_surname,pt_type,pt_title,pt_value,new_eo_text,eo_forename,eo_surname,eo_type,eo_title,eo_value,gemini_forename,gemini_surname,year,person,forename_id,person_id,recipient_match,surname_match,surname_id
134,1,left_column,28,Hartland,William Butler 4,William Butler 4,William Butler,William Butler 4,William,Butler,G,,4.0,William Butler,William,Butler,G,,,William Butler 4,William,Butler,G,,4.0,William,Butler,1543,William Butler,3,3_650,0,1,650
134,2,center_column,18,Hartland,Richard Duke 1,Richara Duke 1,Richard Duke,Richard Duke 1,Richard,Duke,G,,1.0,Richard Duke,Richard,Duke,G,,,Richara Duke 1,Richara,Duke,G,,1.0,Richard,Duke,1543,Richard Duke,17,17_1308,0,1,1308
134,2,center_column,19,Hartland,Henry Clerk 1,Henry Clerk 1,Henry Clerk,Henry Clerk 1,Henry,Clerk,G,,1.0,Henry Clerk,Henry,Clerk,G,,,Henry Clerk 1,Henry,Clerk,G,,1.0,Henry,Clerk,1543,Henry Clerk,22,22_834,0,1,834
134,2,center_column,57,Hartland,John Waldron 2,Uohn Waldon 2,John Waldon,John Waldron 2,John,Waldron,G,,2.0,John Waldon,John,Waldon,G,,,Uohn Waldon 2,Uohn,Waldon,G,,2.0,John,Waldon,1543,John Waldron,1,1_4115,0,1,4115
134,3,right_column,50,Hartland,John Smyth 5,Uohn Smyth 5,John Smyth,John Smyth 5,John,Smyth,G,,5.0,John Smyth,John,Smyth,G,,,Uohn Smyth 5,Uohn,Smyth,G,,5.0,John,Smyth,1543,John Smyth,1,1_3598,0,1,3598
134,3,right_column,62,Hartland,Richard Walter 1,Richara Walter 1,Richard Walter,Richard Walter 1,Richard,Walter,G,,1.0,Richard Walter,Richard,Walter,G,,,Richara Walter 1,Richara,Walter,G,,1.0,Richard,Walter,1543,Richard Walter,17,17_4130,0,1,4130
135,10,left_column,2,Hartland,Thomas Smyth 8,Thomas Smyth 8,Thomas Smyth,Thomas Smyth 8,Thomas,Smyth,G,,8.0,Thomas Smyth,Thomas,Smyth,G,,,Thomas Smyth 8,Thomas,Smyth,G,,8.0,Thomas,Smyth,1543,Thomas Smyth,0,0_3598,0,1,3598
135,10,left_column,3,Hartland,Barnard Smyth 3,Barnard Smyth 3,Barnard Smyth,Barnard Smyth 3,Barnard,Smyth,G,,3.0,Barnard Smyth,Barnard,Smyth,G,,,Barnard Smyth 3,Barnard,Smyth,G,,3.0,Barnard,Smyth,1543,Barnard Smyth,63,63_3598,0,1,3598
135,12,right_column,9,Hartland,John Parker 3,Uohn Parker 3,John Parker,John Parker 3,John,Parker,G,,3.0,John Parker,John,Parker,G,,,Uohn Parker 3,Uohn,Parker,G,,3.0,John,Parker,1543,John Parker,1,1_2936,0,1,2936
135,1,left_column,2,Hartland,Thomas Popp. 1,Thonas Popp_ 1,Thomas Popp...,Thomas Popp. 1,Thomas,Popp,G,,1.0,Thomas Popp...,Thomas,Popp,G,,,Thonas Popp_ 1,Thonas,Popp,G,,1.0,Thomas,Popp,1543,Thomas Popp,0,0_3129,0,1,3129
135,8,center_column,6,Hartland,Richard Smyth 1,Richard Smyth 1,Richard Smyth,Richard Smyth 1,Richard,Smyth,G,,1.0,Richard Smyth,Richard,Smyth,G,,,Richard Smyth 1,Richard,Smyth,G,,1.0,Richard,Smyth,1543,Richard Smyth,17,17_3598,0,1,3598
135,8,center_column,12,Hartland,John Davy 1,Uohn Davy 1,John Davy,John Davy 1,John,Davy,G,,1.0,John Davy,John,Davy,G,,,Uohn Davy 1,Uohn,Davy,G,,1.0,John,Davy,1543,John Davy,1,1_1159,0,1,1159
136,4,left_column,14,Hartland,Thomas Russell wid 2,Thomasia Russell wid 2,Thomasia Russell wid,Thomas Russell 2,Thomas,Russell,G, wid ,2.0,Thomasia Russell wid,Thomasia,Russell,G,,,Thomasia Russell 2,Thomasia,Russell,G, wid ,2.0,Thomasia,Russell,1543,Thomas Russell,0,0_3353,0,1,3353
136,4,left_column,15,Hartland,John Russell 1,Uohn Russell 1,John Russell,John Russell 1,John,Russell,G,,1.0,John Russell,John,Russell,G,,,Uohn Russell 1,Uohn,Russell,G,,1.0,John,Russell,1543,John Russell,1,1_3353,0,1,3353
136,6,right_column,4,Hartland,Richard Palmer 9,Richara Palmer 9,Richard Palmer,Richard Palmer 9,Richard,Palmer,G,,9.0,Richard Palmer,Richard,Palmer,G,,,Richara Palmer 9,Richara,Palmer,G,,9.0,Richard,Palmer,1543,Richard Palmer,17,17_2928,0,1,2928
136,6,right_column,14,Hartland,John Ellyett 1,John Elyott 1,John Elyott,John Ellyett 1,John,Ellyett,G,,1.0,John Elyott,John,Elyott,G,,,John Elyott 1,John,Elyott,G,,1.0,John,Elyott,1543,John Ellyett,1,1_1363,0,1,1363
137,1,left_column,9,Lifton,Richard Foster 1,Richara Foster 1,Richard Foster,Richard Foster 1,Richard,Foster,G,,1.0,Richard Foster,Richard,Foster,G,,,Richara Foster 1,Richara,Foster,G,,1.0,Richard,Foster,1543,Richard Foster,17,17_1522,0,1,1522
137,6,right_column,2,Lifton,John Williams 5,Uohn Williams 5,John Williams,John Williams 5,John,Williams,G,,5.0,John Williams,John,Williams,G,,,Uohn Williams 5,Uohn,Williams,G,,5.0,John,Williams,1543,John Williams,1,1_4273,0,1,4273
138,11,left_column,11,Lifton,John Palmer 8,John Palmer,John Palmer,John Palmer 8,John,Palmer,G,,8.0,John Palmer,John,Palmer,G,,,John Palmer,John,Palmer,G,,,John,Palmer,1543,John Palmer,1,1_2928,0,1,2928
138,11,left_column,13,Lifton,William Palmer 6,William Palmer 6,William Palmer,William Palmer 6,William,Palmer,G,,6.0,William Palmer,William,Palmer,G,,,William Palmer 6,William,Palmer,G,,6.0,William,Palmer,1543,William Palmer,3,3_2928,0,1,2928
138,11,left_column,18,Lifton,John Clerke 3,John Clerke 3,,John Clerke 3,John,Clerke,G,,3.0,,,,G,,,John Clerke 3,John,Clerke,G,,3.0,John,Clerke,1543,John Clerke,1,1_834,0,1,834
138,11,left_column,21,Lifton,John Palmer 1,John Palmer 1,John Palmer,John Palmer 1,John,Palmer,G,,1.0,John Palmer,John,Palmer,G,,,John Palmer 1,John,Palmer,G,,1.0,John,Palmer,1543,John Palmer,1,1_2928,0,1,2928
138,11,left_column,22,Lifton,Alice Harry 4,Alice Harvy 4,Alice Harvy,Alice Harry 4,Alice,Harry,G,,4.0,Alice Harvy,Alice,Harvy,G,,,Alice Harvy 4,Alice,Harvy,G,,4.0,Alice,Harvy,1543,Alice Harry,9,9_1903,0,1,1903
138,12,center_column,13,Lifton,Robert Palmer 1,Robert Palmer 1,Robert Palmer,Robert Palmer 1,Robert,Palmer,G,,1.0,Robert Palmer,Robert,Palmer,G,,,Robert Palmer 1,Robert,Palmer,G,,1.0,Robert,Palmer,1543,Robert Palmer,7,7_2928,0,1,2928
138,12,center_column,15,Lifton,Thomas Clarke 1,Thomas Clarke 1,Thomas Clarke,Thomas Clarke 1,Thomas,Clarke,G,,1.0,Thomas Clarke,Thomas,Clarke,G,,,Thomas Clarke 1,Thomas,Clarke,G,,1.0,Thomas,Clarke,1543,Thomas Clarke,0,0_834,0,1,834
138,12,center_column,20,Lifton,Richard Clarke 1,Richara Clarke 1,Richard Clarke,Richard Clarke 1,Richard,Clarke,G,,1.0,Richard Clarke,Richard,Clarke,G,,,Richara Clarke 1,Richara,Clarke,G,,1.0,Richard,Clarke,1543,Richard Clarke,17,17_834,0,1,834
138,14,left_column,4,Lifton,Alice Palmer 3,Alice Pallmer 3,Alice Pallmer,Alice Palmer 3,Alice,Palmer,G,,3.0,Alice Pallmer,Alice,Pallmer,G,,,Alice Pallmer 3,Alice,Pallmer,G,,3.0,Alice,Pallmer,1543,Alice Palmer,9,9_2928,0,1,2928
138,15,center_column,2,Lifton,Thomas Harvye 1,Thonas Harvye 1,Thomas Harvye,Thomas Harvye 1,Thomas,Harvye,G,,1.0,Thomas Harvye,Thomas,Harvye,G,,,Thonas Harvye 1,Thonas,Harvye,G,,1.0,Thomas,Harvye,1543,Thomas Harvye,0,0_1903,0,1,1903
138,2,left_column,3,Lifton,John Palmer 2,John Palmer 2,John Palmer,John Palmer 2,John,Palmer,G,,2.0,John Palmer,John,Palmer,G,,,John Palmer 2,John,Palmer,G,,2.0,John,Palmer,1543,John Palmer,1,1_2928,0,1,2928
138,4,right_column,3,Lifton,Richard Palmer 2,Richara Palmer 2,Richard Palmer,Richard Palmer 2,Richard,Palmer,G,,2.0,Richard Palmer,Richard,Palmer,G,,,Richara Palmer 2,Richara,Palmer,G,,2.0,Richard,Palmer,1543,Richard Palmer,17,17_2928,0,1,2928
138,6,center_column,1,Lifton,Robert Gale 1,Robert Gale 1,Robert Gale,Robert Gale 1,Robert,Gale,G,,1.0,Robert Gale,Robert,Gale,G,,,Robert Gale 1,Robert,Gale,G,,1.0,Robert,Gale,1543,Robert Gale,7,7_1586,0,1,1586
138,6,center_column,2,Lifton,John Williams 3,John Williams 3,John Williams,John Williams 3,John,Williams,G,,3.0,John Williams,John,Williams,G,,,John Williams 3,John,Williams,G,,3.0,John,Williams,1543,John Williams,1,1_4273,0,1,4273
138,7,right_column,1,Lifton,Hugh Gale 3,Hugh Gale 3,Hugh Gale,Hugh Gale 3,Hugh,Gale,G,,3.0,Hugh Gale,Hugh,Gale,G,,,Hugh Gale 3,Hugh,Gale,G,,3.0,Hugh,Gale,1543,Hugh Gale,10,10_1586,0,1,1586
138,7,right_column,2,Lifton,Thomas Galene 3,Thomas Gale 3,Thomas Gale,Thomas Galene 3,Thomas,Galene,G,,3.0,Thomas Gale,Thomas,Gale,G,,,Thomas Gale 3,Thomas,Gale,G,,3.0,Thomas,Gale,1543,Thomas Galene,0,0_1586,0,1,1586
138,7,right_column,3,Lifton,Christopher Davye 2,Christopher Davye 2,Christopher DavyeZ,Christopher Davye 2,Christopher,Davye,G,,2.0,Christopher DavyeZ,Christopher,Davye,G,,,Christopher Davye 2,Christopher,Davye,G,,2.0,Christopher,Davye,1543,Christopher Davye,28,28_1159,0,1,1159
139,10,left_column,8,Lifton,John Walter sen 14,Uohn Walter sen 14,John Walter sen 14,John Walter 14,John,Walter,G, sen ,14.0,John Walter 14,John,Walter,G, sen ,14.0,Uohn Walter 14,Uohn,Walter,G, sen ,14.0,John,Walter,1543,John Walter,1,1_4130,0,1,4130
139,10,left_column,18,Lifton,William Walter 1,Willian Walter 1,William Walter—,William Walter 1,William,Walter,G,,1.0,William Walter—,William,Walter,G,,,Willian Walter 1,Willian,Walter,G,,1.0,William,Walter,1543,William Walter,3,3_4130,0,1,4130
139,10,left_column,19,Lifton,Ralph Walter 1,Ralph Walter 1,Ralph Walter,Ralph Walter 1,Ralph,Walter,G,,1.0,Ralph Walter,Ralph,Walter,G,,,Ralph Walter 1,Ralph,Walter,G,,1.0,Ralph,Walter,1543,Ralph Walter,19,19_4130,0,1,4130
139,11,center_column,5,Lifton,Elenara Walter wid 6,Elenora Walter wid 6,Elenora Walter wid,Elenara Walter 6,Elenara,Walter,G, wid ,6.0,Elenora Walter wid,Elenora,Walter,G,,,Elenora Walter 6,Elenora,Walter,G, wid ,6.0,Elenora,Walter,1543,Elenara Walter,287,287_4130,0,1,4130
139,11,center_column,11,Lifton,William Walter de Siblebere 7,William Walter de Sholabere 7,William Walter de ,William Walter de Siblebere 7,William,Walter,G,,7.0,William Walter de ,William,Walter,G,,,William Walter de Sholabere 7,William,Walter,G,,7.0,William,Walter,1543,William Walter,3,3_4130,0,1,4130
139,12,right_column,3,Lifton,Elenora Walter mayde Thomas Walter jun 2,Elenora Walter mayde Thomas Walter jun 2,Elenora Walter mayde . Thomas Walter jun 2,Elenora Walter mayde Thomas Walter 2,Elenora,Walter,G, jun ,2.0,Elenora Walter mayde . Thomas Walter 2,Elenora,Walter,G, jun ,2.0,Elenora Walter mayde Thomas Walter 2,Elenora,Walter,G, jun ,2.0,Elenora,Walter,1543,Elenora Walter,286,286_4130,0,1,4130
139,2,center_column,4,Lifton,Thomas Maynerde 2,Thonas Maynerde 2,Thomas Maynerde2,Thomas Maynerde 2,Thomas,Maynerde,G,,2.0,Thomas Maynerde2,Thomas,Maynerde,G,,2.0,Thonas Maynerde 2,Thonas,Maynerde,G,,2.0,Thomas,Maynerde,1543,Thomas Maynerde,0,0_2670,0,1,2670
139,3,right_column,1,Lifton,Thomas Foster 3,Thomas Foster,Thomas FosterL,Thomas Foster 3,Thomas,Foster,G,,3.0,Thomas FosterL,Thomas,Foster,G,,,Thomas Foster,Thomas,Foster,G,,,Thomas,Foster,1543,Thomas Foster,0,0_1522,0,1,1522
139,6,right_column,1,Lifton,William William 6,William Willians 6,William Williams,William William 6,William,William,G,,6.0,William Williams,William,Williams,G,,,William Willians 6,William,Willians,G,,6.0,William,Williams,1543,William William,3,3_4273,0,1,4273
139,6,right_column,7,Lifton,Robert Eldon 3,Robert Eldon 3,Robert Eldon,Robert Eldon 3,Robert,Eldon,G,,3.0,Robert Eldon,Robert,Eldon,G,,,Robert Eldon 3,Robert,Eldon,G,,3.0,Robert,Eldon,1543,Robert Eldon,7,7_4115,0,1,4115
140,2,center_column,6,Lifton,Richard Walter 1,Richara Walter 1,Richard Walter,Richard Walter 1,Richard,Walter,G,,1.0,Richard Walter,Richard,Walter,G,,,Richara Walter 1,Richara,Walter,G,,1.0,Richard,Walter,1543,Richard Walter,17,17_4130,0,1,4130
141,2,center_column,4,Lifton,Thomas Galen 1,Thomas Gale 1,Thomas Gale,Thomas Galen 1,Thomas,Galen,G,,1.0,Thomas Gale,Thomas,Gale,G,,,Thomas Gale 1,Thomas,Gale,G,,1.0,Thomas,Gale,1543,Thomas Galen,0,0_1586,0,1,1586
142,1,left_column,17,Lifton,William Palmer 7,William Palmer 7,William Palmer,William Palmer 7,William,Palmer,G,,7.0,William Palmer,William,Palmer,G,,,William Palmer 7,William,Palmer,G,,7.0,William,Palmer,1543,William Palmer,3,3_2928,0,1,2928
142,2,center_column,7,Lifton,John Maynerd 2,John Maynerd 2,John Maynerd,John Maynerd 2,John,Maynerd,G,,2.0,John Maynerd,John,Maynerd,G,,,John Maynerd 2,John,Maynerd,G,,2.0,John,Maynerd,1543,John Maynerd,1,1_2670,0,1,2670
142,2,center_column,26,Lifton,Henry Drake 1,Henry Drake 1,Henry Drake,Henry Drake 1,Henry,Drake,G,,1.0,Henry Drake,Henry,Drake,G,,,Henry Drake 1,Henry,Drake,G,,1.0,Henry,Drake,1543,Henry Drake,22,22_1293,0,1,1293
142,3,right_column,16,Lifton,John Drake L 4,Uohn Drake L 4,John Drake,John Drake 4,John,Drake,L,,4.0,John Drake,John,Drake,G,,,Uohn Drake 4,Uohn,Drake,L,,4.0,John,Drake,1543,John Drake,1,1_1293,0,1,1293
142,3,right_column,21,Lifton,John Sweth 1,John Smeth 1,John Smeth,John Sweth 1,John,Sweth,G,,1.0,John Smeth,John,Smeth,G,,,John Smeth 1,John,Smeth,G,,1.0,John,Smeth,1543,John Sweth,1,1_3598,0,1,3598
143,2,center_column,8,Lifton,Peter Davy 3,Peter Davy 3,Peter Davy,Peter Davy 3,Peter,Davy,G,,3.0,Peter Davy,Peter,Davy,G,,,Peter Davy 3,Peter,Davy,G,,3.0,Peter,Davy,1543,Peter Davy,45,45_1159,0,1,1159
143,3,right_column,4,Lifton,William Maynerd 4,William Maynerd 4,William Maynerd,William Maynerd 4,William,Maynerd,G,,4.0,William Maynerd,William,Maynerd,G,,,William Maynerd 4,William,Maynerd,G,,4.0,William,Maynerd,1543,William Maynerd,3,3_2670,0,1,2670
143,3,right_column,14,Lifton,William Smyth 1,William Smeth 1,William Smeth,William Smyth 1,William,Smyth,G,,1.0,William Smeth,William,Smeth,G,,,William Smeth 1,William,Smeth,G,,1.0,William,Smeth,1543,William Smyth,3,3_3598,0,1,3598
144,1,left_column,21,Roborough,Philip Collas 15,Philip Collas 15,Philip Collas15,Philip Collas 15,Philip,Collas,G,,15.0,Philip Collas15,Philip,Collas,G,,15.0,Philip Collas 15,Philip,Collas,G,,15.0,Philip,Collas,1543,Philip Collas,42,42_912,0,1,912
144,1,left_column,27,Roborough,John Elitt L 30,John Eliott L 30,John Eliott,John Elitt 30,John,Elitt,L,,30.0,John Eliott,John,Eliott,G,,,John Eliott 30,John,Eliott,L,,30.0,John,Eliott,1543,John Elitt,1,1_1363,0,1,1363
144,2,center_column,17,Roborough,Thomas Hutton 5,Thomas Hutton 5,Thomas Hutton,Thomas Hutton 5,Thomas,Hutton,G,,5.0,Thomas Hutton,Thomas,Hutton,G,,,Thomas Hutton 5,Thomas,Hutton,G,,5.0,Thomas,Hutton,1543,Thomas Hutton,0,0_1835,0,1,1835
144,2,center_column,19,Roborough,William Brown 2,William Brown 2,William Brown,William Brown 2,William,Brown,G,,2.0,William Brown,William,Brown,G,,,William Brown 2,William,Brown,G,,2.0,William,Brown,1543,William Brown,3,3_593,0,1,593
144,2,center_column,58,Roborough,James Brown 2,James Brown 2,,James Brown 2,James,Brown,G,,2.0,,,,G,,,James Brown 2,James,Brown,G,,2.0,James,Brown,1543,James Brown,14,14_593,0,1,593
144,3,right_column,30,Roborough,Edward Pape 4,Edward Pope 4,Edward Pope,Edward Pape 4,Edward,Pape,G,,4.0,Edward Pope,Edward,Pope,G,,,Edward Pope 4,Edward,Pope,G,,4.0,Edward,Pope,1543,Edward Pape,34,34_3129,0,1,3129
144,3,right_column,46,Roborough,William Smyth 1,William Smyth 1,William Smyth,William Smyth 1,William,Smyth,G,,1.0,William Smyth,William,Smyth,G,,,William Smyth 1,William,Smyth,G,,1.0,William,Smyth,1543,William Smyth,3,3_3598,0,1,3598
144,3,right_column,50,Roborough,Thomas Crown 10,Thomas Crow 10,Thomas Crown,Thomas Crown 10,Thomas,Crown,G,,10.0,Thomas Crown,Thomas,Crown,G,,,Thomas Crow 10,Thomas,Crow,G,,10.0,Thomas,Crown,1543,Thomas Crown,0,0_593,0,1,593
144,3,right_column,53,Roborough,Christopher Trekl 2,Christopher Erell 2,Christopher Erell 2,Christopher Trekl 2,Christopher,Trekl,G,,2.0,Christopher Erell 2,Christopher,Erell,G,,2.0,Christopher Erell 2,Christopher,Erell,G,,2.0,Christopher,Erell,1543,Christopher Trekl,28,28_1386,0,1,1386
144,3,right_column,56,Roborough,John Brown 2,John Brom 2,John Brown,John Brown 2,John,Brown,G,,2.0,John Brown,John,Brown,G,,,John Brom 2,John,Brom,G,,2.0,John,Brown,1543,John Brown,1,1_593,0,1,593
145,10,right_column,4,Roborough,George Grey 2,George 2 Grey,George Grey,George Grey 2,George,Grey,G,,2.0,George Grey,George,Grey,G,,,George 2 Grey,George,,G,,,George,Grey,1543,George Grey,61,61_1775,0,1,1775
145,1,left_column,9,Roborough,Elizabeth Palmer wid 3,Elizabeth Palmer wid 3,Elizabeth Palmer wid,Elizabeth Palmer 3,Elizabeth,Palmer,G, wid ,3.0,Elizabeth Palmer wid,Elizabeth,Palmer,G,,,Elizabeth Palmer 3,Elizabeth,Palmer,G, wid ,3.0,Elizabeth,Palmer,1543,Elizabeth Palmer,4,4_2928,0,1,2928
145,2,center_column,2,Roborough,John Predyaux 1,Uohn Predyaux 1,John Predyaux,John Predyaux 1,John,Predyaux,G,,1.0,John Predyaux,John,Predyaux,G,,,Uohn Predyaux 1,Uohn,Predyaux,G,,1.0,John,Predyaux,1543,John Predyaux,1,1_3161,0,1,3161
145,2,center_column,13,Roborough,John Russell 3,Uohn Russell 3,John Russell,John Russell 3,John,Russell,G,,3.0,John Russell,John,Russell,G,,,Uohn Russell 3,Uohn,Russell,G,,3.0,John,Russell,1543,John Russell,1,1_3353,0,1,3353
145,2,center_column,25,Roborough,Thomas Russell 8,Thomas Russell,Thomas Russell,Thomas Russell 8,Thomas,Russell,G,,8.0,Thomas Russell,Thomas,Russell,G,,,Thomas Russell,Thomas,Russell,G,,,Thomas,Russell,1543,Thomas Russell,0,0_3353,0,1,3353
145,3,right_column,5,Roborough,John Harry 1,Uohn Harvy 1,John Harvy,John Harry 1,John,Harry,G,,1.0,John Harvy,John,Harvy,G,,,Uohn Harvy 1,Uohn,Harvy,G,,1.0,John,Harvy,1543,John Harry,1,1_1903,0,1,1903
145,5,left_column,8,Roborough,Thomas Palmer 7,Thomas Palmer 7,Thomas Palmer,Thomas Palmer 7,Thomas,Palmer,G,,7.0,Thomas Palmer,Thomas,Palmer,G,,,Thomas Palmer 7,Thomas,Palmer,G,,7.0,Thomas,Palmer,1543,Thomas Palmer,0,0_2928,0,1,2928
145,5,left_column,10,Roborough,William Holmes 4,William Holnes 4,William Holmes,William Holmes 4,William,Holmes,G,,4.0,William Holmes,William,Holmes,G,,,William Holnes 4,William,Holnes,G,,4.0,William,Holmes,1543,William Holmes,3,3_2066,0,1,2066
145,5,left_column,16,Roborough,Thomas Brown 3,Thomas Brom 3,Thomas Brown,Thomas Brown 3,Thomas,Brown,G,,3.0,Thomas Brown,Thomas,Brown,G,,,Thomas Brom 3,Thomas,Brom,G,,3.0,Thomas,Brown,1543,Thomas Brown,0,0_593,0,1,593
145,6,center_column,7,Roborough,John Brown 1,Uohn Brown 1,John Brown,John Brown 1,John,Brown,G,,1.0,John Brown,John,Brown,G,,,Uohn Brown 1,Uohn,Brown,G,,1.0,John,Brown,1543,John Brown,1,1_593,0,1,593
145,6,center_column,14,Roborough,Alice Wyllmes 1,Alice Wylmes 1,Alice Wylmes,Alice Wyllmes 1,Alice,Wyllmes,G,,1.0,Alice Wylmes,Alice,Wylmes,G,,,Alice Wylmes 1,Alice,Wylmes,G,,1.0,Alice,Wylmes,1543,Alice Wyllmes,9,9_4273,0,1,4273
145,6,center_column,18,Roborough,Bartlonow Pape 1,Bartholonew Pope 1,Bartholomew Pope,Bartlonow Pape 1,Bartlonow,Pape,G,,1.0,Bartholomew Pope,Bartholomew,Pope,G,,,Bartholonew Pope 1,Bartholonew,Pope,G,,1.0,Bartholomew,Pope,1543,Bartlonow Pape,300,300_3129,0,1,3129
145,8,left_column,3,Roborough,John Walter 14,Uohn Walter 14,John Walter,John Walter 14,John,Walter,G,,14.0,John Walter,John,Walter,G,,,Uohn Walter 14,Uohn,Walter,G,,14.0,John,Walter,1543,John Walter,1,1_4130,0,1,4130
145,9,center_column,2,Roborough,Thomas Drake L 4,Thomas Drake L 4,Thomas Drake,Thomas Drake 4,Thomas,Drake,L,,4.0,Thomas Drake,Thomas,Drake,G,,,Thomas Drake 4,Thomas,Drake,L,,4.0,Thomas,Drake,1543,Thomas Drake,0,0_1293,0,1,1293
145,9,center_column,3,Roborough,Mathew Russell 5,Mathew Russell 5,Mathew Russell,Mathew Russell 5,Mathew,Russell,G,,5.0,Mathew Russell,Mathew,Russell,G,,,Mathew Russell 5,Mathew,Russell,G,,5.0,Mathew,Russell,1543,Mathew Russell,89,89_3353,0,1,3353
145,9,center_column,6,Roborough,John Mayne 5,Uohn Maye 5,John Mayne,John Mayne 5,John,Mayne,G,,5.0,John Mayne,John,Mayne,G,,,Uohn Maye 5,Uohn,Maye,G,,5.0,John,Mayne,1543,John Mayne,1,1_2671,0,1,2671
146,3,right_column,3,Roborough,John Palmer 1,Uohn Palmer 1,John Palmer,John Palmer 1,John,Palmer,G,,1.0,John Palmer,John,Palmer,G,,,Uohn Palmer 1,Uohn,Palmer,G,,1.0,John,Palmer,1543,John Palmer,1,1_2928,0,1,2928
146,6,right_column,9,Roborough,John Mayne 1,John Mayne 1,John Mayne,John Mayne 1,John,Mayne,G,,1.0,John Mayne,John,Mayne,G,,,John Mayne 1,John,Mayne,G,,1.0,John,Mayne,1543,John Mayne,1,1_2671,0,1,2671
146,7,left_column,12,Roborough,Walter Walter 1,Walter Walter 1,Walter Walter,Walter Walter 1,Walter,Walter,G,,1.0,Walter Walter,Walter,Walter,G,,,Walter Walter 1,Walter,Walter,G,,1.0,Walter,Walter,1543,Walter Walter,24,24_4130,0,1,4130
146,8,center_column,5,Roborough,John Backer 4,Uohn Basker 4,John Basker,John Backer 4,John,Backer,G,,4.0,John Basker,John,Basker,G,,,Uohn Basker 4,Uohn,Basker,G,,4.0,John,Basker,1543,John Backer,1,1_185,0,1,185
147,10,left_column,18,Roborough,Joan Predyak wid 1,Joan Predyax wia 1,Joan Predyax wid1,Joan Predyak 1,Joan,Predyak,G, wid ,1.0,Joan Predyax wid1,Joan,Predyax,G,,1.0,Joan Predyax wia 1,Joan,Predyax,G,,1.0,Joan,Predyax,1543,Joan Predyak,11,11_3161,0,1,3161
147,10,left_column,20,Roborough,William Smyth 8,William Smyth,William Smyth,William Smyth 8,William,Smyth,G,,8.0,William Smyth,William,Smyth,G,,,William Smyth,William,Smyth,G,,,William,Smyth,1543,William Smyth,3,3_3598,0,1,3598
147,11,center_column,7,Roborough,Richard Giles 1,Richara Ge le 1,Richard Gele,Richard Giles 1,Richard,Giles,G,,1.0,Richard Gele,Richard,Gele,G,,,Richara Ge le 1,Richara,Ge,G,,1.0,Richard,Gele,1543,Richard Giles,17,17_1636,0,1,1636
147,11,center_column,19,Roborough,John Predyaux 1,John Predyaux 1,John Predyaux,John Predyaux 1,John,Predyaux,G,,1.0,John Predyaux,John,Predyaux,G,,,John Predyaux 1,John,Predyaux,G,,1.0,John,Predyaux,1543,John Predyaux,1,1_3161,0,1,3161
147,12,right_column,1,Roborough,Roger Gole 1,Roger Gele 1,Roger Gele,Roger Gole 1,Roger,Gole,G,,1.0,Roger Gele,Roger,Gele,G,,,Roger Gele 1,Roger,Gele,G,,1.0,Roger,Gele,1543,Roger Gole,16,16_1636,0,1,1636
147,12,right_column,8,Roborough,Isabel Smyth 1,Isabel Smyth 1,Isabel Smyth,Isabel Smyth 1,Isabel,Smyth,G,,1.0,Isabel Smyth,Isabel,Smyth,G,,,Isabel Smyth 1,Isabel,Smyth,G,,1.0,Isabel,Smyth,1543,Isabel Smyth,44,44_3598,0,1,3598
147,9,right_column,11,Roborough,Ralph Davye 1,Ralph Dave 1,Ralph Dave,Ralph Davye 1,Ralph,Davye,G,,1.0,Ralph Dave,Ralph,Dave,G,,,Ralph Dave 1,Ralph,Dave,G,,1.0,Ralph,Dave,1543,Ralph Davye,19,19_1159,0,1,1159
147,9,right_column,18,Roborough,Peter Carew 1,Peter Carew 1,,Peter Carew 1,Peter,Carew,G,,1.0,,,,G,,,Peter Carew 1,Peter,Carew,G,,1.0,Peter,Carew,1543,Peter Carew,45,45_702,0,1,702
148,2,center_column,2,Roborough,Thomas Harward L 4,Thomas Harwara V 4,Thomas HarwardL4,Thomas Harward 4,Thomas,Harward,L,,4.0,Thomas HarwardL4,Thomas,Harward,G,,4.0,Thomas Harwara V 4,Thomas,Harwara,G,,4.0,Thomas,Harward,1543,Thomas Harward,0,0_1904,0,1,1904
148,2,center_column,5,Roborough,Joan Palmer 4,Uoan Palmer 4,Joan Palmer,Joan Palmer 4,Joan,Palmer,G,,4.0,Joan Palmer,Joan,Palmer,G,,,Uoan Palmer 4,Uoan,Palmer,G,,4.0,Joan,Palmer,1543,Joan Palmer,11,11_2928,0,1,2928
148,2,center_column,6,Roborough,Alice Palmer 4,Alice Palmer 4,Alice Palmer,Alice Palmer 4,Alice,Palmer,G,,4.0,Alice Palmer,Alice,Palmer,G,,,Alice Palmer 4,Alice,Palmer,G,,4.0,Alice,Palmer,1543,Alice Palmer,9,9_2928,0,1,2928
148,3,right_column,1,Roborough,John Palmer 4,John Palmer 4,John Palmer,John Palmer 4,John,Palmer,G,,4.0,John Palmer,John,Palmer,G,,,John Palmer 4,John,Palmer,G,,4.0,John,Palmer,1543,John Palmer,1,1_2928,0,1,2928
